,0
0,"RT @0xFrame: Are you currently working in web2 but want to make a jump into web3? We're hiring!

✨Come build with us!✨

https://t.co/W7fF0I…"
1,"RT @jessica_sit: The longing stare between Josie and Lens 👀 wen dog social media??

Thank you to @WE3co for this amazing gift to the @LensP…"
2,@pplpleasr1 @shibuyaxyz Congrats!
3,Alpha level ideas to build on @LensProtocol 🌿🌿🌿 https://t.co/mEo4a3yNBv
4,$ENS as a collateral live for governance vote in @AaveAave Protocol 👻 https://t.co/oziLotcj8Z
5,Woke up today and fell in ❤️ again with @0xFrame wallet ✨
6,RT @0xPegasusFi: Excited to share that Pegasus has received a grant from @AaveGrants to help us build our interest rate perpetual. 🛳
7,stETH reaching over $100 mm supplies 👻🔥 https://t.co/0lkqqf8b6t
8,"RT @0xFrame: ✨ Frame v0.5-beta.13 is out! ✨

This release includes:

- The ability to edit ERC-20 token approvals 💫
- A fix for users unabl…"
9,@bneiluj @Beuselmann I posted about fesenjoon and the internet broke
10,See you all in🔺summit
11,Going to start buying NFT time to tweet in Chinese https://t.co/AuPIJhRmsH
12,@kevinabosch we can fractionalize it with the help of @andy8052
13,I should own this dish https://t.co/bJnYsCHoI7
14,RT @The3D_: 24.7K already being used as collateral in @AaveAave after a little more than one day
15,I heard Isfahan has the best NFT community is this true?
16,RT @jessica_sit: #Hiring a PR &amp; Comms Manager! This role will work closely w/ our marketing and growth teams to manage comms with external…
17,@0xJim the yet to be build credit delegation protocol
18,RT @LensProtocol: 👀 come work with our team!
19,Amazing idea - everyone deserves a break 🏝 https://t.co/1mBH9LeioY
20,RT @eboadom: Serious amounts of stETH entering Aave in matter of hours since listing. Congrats @LidoFinance community 👏 https://t.co/oGY08v…
21,"Looking for a @tailwindcss geek to experiment with web3 UI hacks with our team, DM me if you're excited about pushing the web3 designs further"
22,three times a day is too much - everyone be careful out there https://t.co/DWEeIK6gQz
23,"staked ETH deposits live in Aave Protocol 👻

https://t.co/yrQosXS1S8"
24,"RT @ddwchen: Wore my @LensProtocol hat and @ink_dao membership token around all weekend and no one commented on either

Still early https:/…"
25,My latest geek purchase 🎙 going to dedicate a profile for this on @LensProtocol🌿 https://t.co/hO0SKm8sYF
26,@ReidTymcio @rleshner @compoundfinance @AaveAave @DuneAnalytics @hagaetc web3 life :)
27,@ReidTymcio @compoundfinance @AaveAave @rleshner @DuneAnalytics @hagaetc For DAI on Aave https://t.co/U4eXuiQNjs 👻
28,"Amazing social media app idea for @LensProtocol 🌿

Wanna 🏗 it? https://t.co/5LkU0AJpYu"
29,@pushkar16041951 I guess this is the only way to find out https://t.co/tFkQgdaesr ⌛️
30,Never been a better time for decentralized social media https://t.co/r5yi3CP8Ru
31,Good inspo for wallet interacting with Aave Protocol https://t.co/mpPMCuFHHE
32,LFGive! 🙏👻 https://t.co/s6F0ewjaRv
33,"@gabagooldoteth Actually the beauty is in trust. Instead of relying on agreements, relying on trust 🤝 means that reputation (your brand) becomes more valuable"
34,"Selling half an hour worth of my personal degen Alpha as tokenized time NFT (will share best the DeFi projects out there 👀) https://t.co/tFkQgdaesr (claimable during whole March) ⏳

All proceeds goes to @She__Fi ❤️"
