,0
0,RT @ToxicJavs: Here are a few of my Eight Bit Mafia NFTs! We have an amazing community along with a community based project! Check us out!…
1,RT @JowittShane: @SlimDark75 @EIGHTBITMAFIA @Shankz0161 @bxmmm @DocshocksNFT @EIGHTBITDON @RyanBri81671374 @Kimmossabe @BARIbyMDafalla Make…
2,"RT @NFTJayForex1: Before and after of my EBM #509, can’t wait for the upcoming mint phase to add to my collection @EIGHTBITMAFIA @Shankz016…"
3,"RT @V1Islandboy: I will say one thing, I think it's weirdo energy when people want to be followed but don't want to reciprocate the energy…"
4,RT @SlimDark75: Hard to beat a 3D @EIGHTBITMAFIA Zombie makeover🧟‍♂️😮‍💨🥶 @JowittShane @Shankz0161 @EIGHTBITDON @DocshocksNFT @bxmmm @RyanBr…
5,RT @mmoszoro: My 3D Mob finally arrived @EIGHTBITMAFIA  😎 #nft https://t.co/WhVcEO8o02
6,Time to focus on ME!
7,@bored_crypto_ GM 💛 https://t.co/fb0NjQAxVg
8,"@cclccl4461 Another great timepiece 🔥, RM 10 📈"
9,RT @kylexpowis: Sometimes I wish I enjoyed football because the memes are 10/10 🤣😭
10,@GP77Q @0xApes_NFT Welcome ape 💛🍌 https://t.co/ljVot6K6Bf
11,"RT @EIGHTBITDON: Join the discord now!

We have the best community going! So patient and understanding!

Don’t miss out on a chance to get…"
12,"RT @EIGHTBITMAFIA: If you haven’t already! 

Join our discord! For a chance at WL on our upcoming mint!

#NFTs #NFTCommunity #BlueChipNFT…"
13,RT @SlimDark75: Picked up this @EIGHTBITMAFIA 3D Mobster to add to my collection✨. That gold Eth chain tho 😮‍💨🥶 @Shankz0161 @DocshocksNFT @…
14,"RT @RyanBri81671374: There is no community out there like @EIGHTBITMAFIA 

Because of a mishap I didn’t get my 3D EBMs made but was gifted…"
15,@BARIbyMDafalla Anytime brother!!
16,RT @BARIbyMDafalla: @Shankz0161 Thanks you shankz 🙌🏽🙌🏽🤍
17,"@BARIbyMDafalla 

Happy birthday brother! One of the kindest and knowledgeable people I’ve met in the space!

Stay blessed 🙏🏽 https://t.co/uLed5j3Slj"
18,"RT @EIGHTBITMAFIA: GM mob!

Second phase 3Ds have reached our members!

It’s only right we start our third phase!

Keep your eyes peeled an…"
19,@Smivtoshi @0xApes_NFT 🍌💛 https://t.co/FLTalJmI3E
20,@SlimDark75 LFG 🍌💛
21,RT @SlimDark75: All Yellow All the Time💫🍌✊ #YellowArmy #0xApesTrilogy #0xApesNFT #0xApes4L #ApefollowApe https://t.co/Guzwn3nG58
22,RT @EIGHTBITDON: Check out some of the artwork getting created by our community members also join the discord if you can add to our amazing…
23,@cclccl4461 Beautiful time piece 🔥
24,"RT @EIGHTBITMAFIA: Another great pixelated piece by @tigergimenez 

Do you make art or have a project that needs help pushing it to the fin…"
25,"RT @Shankz0161: The @0xApes_NFT community answered my call to give my ape a hoodie!

@R1PPER001 thanks for the hoodie and the new chain 🔥🔥…"
26,RT @SlimDark75: The second wave of 3D @EIGHTBITMAFIA Mobsters hit wallets yesterday and look amazing🥶!  We are recruiting new Family Member…
27,@jamiebxne 😂😅
28,@LordNefty LFG 💎 https://t.co/k65lHsR90l
29,RT @RyanBri81671374: @NFTFlowClub https://t.co/t8jtNtwrc8
30,"RT @BARIbyMDafalla: Canvases are available again 🎉🥳

https://t.co/PDsHsyQMjD"
31,RT @SlimDark75: We have many talented #NFTartists @EIGHTBITMAFIA …. We also have a virtual art gallery for EBM holders to promote and sell…
32,"@EIGHTBITMAFIA @tigergimenez Great work @tigergimenez!

Cant wait to see more 💎🕴🏽"
33,"RT @EIGHTBITMAFIA: GM MOB!

Here’s a pixelated piece of the godfather made by @tigergimenez A valued member of our family!

Join our discor…"
34,@BruceWeedz @0xApes_NFT 🔥🔥 https://t.co/HuEIuEZ2TS
35,"RT @RyanBri81671374: @Elder_NFT Join our discord! 

https://t.co/nvv8J7qyeU

We are having an invite giveaway in our discord! 
#bluechip #G…"
36,"RT @BARIbyMDafalla: The retweet button is free!

Support your favorite creatives https://t.co/1UMmOU9KAA"
37,"RT @EIGHTBITMAFIA: Our discord giveaway ends in 48hours!

Join now to win a cash prize!!

https://t.co/VF2UDJmfoB

#NFTGiveaway #NFTs #NFTC…"
38,"RT @EIGHTBITDON: Follow @EIGHTBITMAFIA 

Join the discord!
https://t.co/imkCAybnnu

#NFTGiveaways #NFTs #NFTfamily 
👇👇👇👇👇"
39,@lilchronicccc @0xApes_NFT GM https://t.co/BZmSUwNXuP
40,@coin_fu @SlimDark75 @0xApes_NFT I need me a paper plane with my custom piece 💛🔥😎 https://t.co/pd2G3ZmWJ0
41,@Terry_Flaps21 @SlimDark75 @0xApes_NFT 💛🍌✊🏽
42,RT @zedge_eth: Another one joins the fam… let’s show him a warm welcome
43,"@zedge_eth @SlimDark75 @0xApes_NFT The love is real, thanks @zedge_eth 💛🚀"
44,@F0Ex__ @ChengJia890123 @SlimDark75 @0xApes_NFT Oh definitely 💛🚀
45,"RT @SlimDark75: Yes sir many thanks @Shankz0161 🍌💫✨

The #YellowArmy is the real deal and the #0xApesTrilogy floor is on 🔥🔥🔥."
46,RT @apejawn: somebody get @DeionSanders on the phone let him know money is calling. @0xApes_NFT #BananaCard https://t.co/OlY2uW5B9W
47,@apejawn @DeionSanders @0xApes_NFT Need me one of these 🔥👀
48,"RT @R1PPER001: @joshbobrowsky @BoredApeYC 🟨🟨🟨🟨🟨🟨 need I say more 💛
@UliVeera @ClubChamp2020 @Shankz0161 @MagikerN_eth @vgneshmanickam @ImAb…"
49,@LilyBudsNFTart 🔥🔥
50,@amykilnerdesign Damn I only just seen this! Where did you end up going?
51,"The #YellowArmy shows up in full force! 210 followers away from 1K 👀🙏🏽

Yo Unc loving that new blue ape! They’re going to be the first to get the banana brew! So I’ve heard 👀 @SlimDark75 

@0xApes_NFT 
#YellowArmy #apefollowape #0xApes https://t.co/g5lFF5vhUr"
52,@0xFellaz @0xApes_NFT @SlimDark75 @TastefulTiger @bxmmm
53,"RT @0xFellaz: 🚨Giving away @0xApes_NFT #14984 to a lucky winner:

🔥 Follow us @0xFellaz 
💛 Like &amp; Retweet
👤 Tag 3 #NFT friends

Winner will…"
54,@FinnsterNFTs Me too 💛
55,RT @SlimDark75: Had my eye on #0xApes #18622 ranked #370 and got him in the stable this morning✨🍌💫 #YellowArmy #0xApes_NFT #0xApesTrilogy h…
56,RT @SlimDark75: These 3 @EIGHTBITMAFIA Mobsters just hit different 🥶🔥💫 #NFTCommunity #NFTfamily #NFTGiveaway #NFTdrop 👉 https://t.co/MXrBfR…
57,@SlimDark75 Looking 💎🔥💛 https://t.co/U1sxxC5WFV
58,"RT @SlimDark75: #NewProfilePic #YellowArmy #0xApes #0xApes_NFT #0xApesTrilogy 

The 💎 stud be lettin’ em know! 🍌💫✨🙌 S/O to my main man Unc…"
59,@SlimDark75 🔥🔥
60,"RT @Mr_Gdaddy: Ah God... With the influx of new users.... Many #0xApes are going back to twitter jail again 🤣😂

0xape problems... You'll kn…"
61,@MadYakK @0xApes_NFT @McDonalds here’s your new mascot!
62,@SketchHunterArt @0xApes_NFT Welcome apes 💛 https://t.co/oOosLE8Dse
63,@Tommyhill1995 @0xApes_NFT Welcome ape 💛 https://t.co/NVZoidABBG
64,"RT @kylexpowis: Reminder to myself that if you stop to breathe in this country you starve, gotta use your days off to work harder than you…"
65,@finnickmedia @0xApes_NFT https://t.co/jQlkPe1da1
66,RT @kylexpowis: If you’re into NFTs get onto these man
67,"Whoever missed the giveaway!

Follow @EIGHTBITMAFIA &amp; Join the discord !

#NFTGiveaway #NFTs #utilityNFT 
👇👇👇 https://t.co/LFGagiZZYQ"
68,"RT @thegnars: Gonna get crazy tonight! Right @Supreme15034 &amp; @yBorzie??
#0xApes #YellowArmy @0xApes_NFT 
“The Borzie Show starring Supreme.…"
69,"RT @EIGHTBITDON: Go join the discord now if you missed out on the giveaway earlier!

https://t.co/IT7mCo8cmT

Congratulations to @klondik3g…"
70,"RT @RyanBri81671374: If you missed out on our giveaway on Twitter make sure to join our discord!

We are hosting a invites giveaway in our…"
71,"@EIGHTBITMAFIA Let’s go!! 
3D mobsters taking over!

#NFTfamily #EBM #NFTGiveaway https://t.co/gPzi7nS0K5"
72,"RT @EIGHTBITMAFIA: If you missed out on our giveaway on Twitter make sure to join our discord!

We are hosting a invites giveaway in our di…"
73,@alei198634 @0xApes_NFT Stay golden 🏅
74,"RT @SlimDark75: @EIGHTBITMAFIA details for our upcoming mint of 1,111 mobsters along with shopping for my next @0xApes_NFT Ape with my #Yel…"
75,RT @SlimDark75: Congrats @klondik3gotit 🚀. Welcome to the Fam🙌
76,"RT @nyokiclub: #SneakPeek 
5 WL from retweets in 2 hours.㊙️ https://t.co/aV74iu2ZCu"
77,"RT @SlimDark75: The 2nd wave of 3D @EIGHTBITMAFIA mobsters are dropping anytime now🥶🔥. We are gearing up for our next mint of 1,111 #Metave…"
78,"Winners announced @ 17:00 UTC today!

Take part for your chance at a pink suited mobster that doubles as your membership to our exclusive community with access to a very talented artist and a well renowned dev!

#Giveaways #NFTs #NFTGiveaway to https://t.co/XPzzyuN6pw"
79,"RT @EIGHTBITMAFIA: Winner Announced Today @ 17:00 UTC 

Join the discord

Follow,Like &amp; RT

Tag a friend 💎🕴🏽
#NFTGiveaway #NFTs #utilityNFT"
80,RT @SlimDark75: Same here @NFTJayForex1 ✊🦾🥶
81,"@Kingcrypto086 I asked someone from the community to dress my ape, this was a custom by @R1PPER001 https://t.co/A6Ul40Z8FB"
82,@illuminatedbab3 @RebelSocietyNFT 💎
83,@lilchronicccc @0xApes_NFT 💛💛 https://t.co/CVosczicKD
84,RT @nftyrandy: @Shankz0161 @0xApes_NFT @R1PPER001 That's hot.  @R1PPER001 what does it take to get a sweet hoodie like that?  Some nights g…
85,"RT @BARIbyMDafalla: What I love about abstract art is that you can interpret it as you like, and I wonder how you interpret my art 🤔

“Devi…"
86,"RT @Shankz0161: @SlimDark75 @0xApes_NFT Yooo Unc just grabbed a zombie 🧟‍♂️!!!

Show him some love!!!"
87,"@SlimDark75 @0xApes_NFT Yooo Unc just grabbed a zombie 🧟‍♂️!!!

Show him some love!!!"
88,RT @SlimDark75: GM 🧟‍♂️🍌🦍 @0xApes_NFT #19921 #YellowArmy !!  Is Ape follow Ape still a thing?   After searching for just the right one for…
