,0
0,"@useMotion fyi, seeing “Processing...please do not leave this page” on submit of order when accessed via Instagram — iPhone 13 pro w/15.4 (19E5235a). Hope this helps."
1,"RT @alexiskold: On the list of CANCELLING Russia, Apple unplugging them from the App Store is going to feel pretty high. 

https://t.co/f2A…"
2,RT @_oceancrush_: #NewProfilePic https://t.co/LNGZhPuoat
3,Don’t agree with tonight’s stage being used as White House marketing.
4,"Wow. All the masks, they’re gone. Bahaha"
5,@bluesky Don’t do it anyone. Build your own.
6,"RT @_oceancrush_: @hivehatch  will be in the house!  See you there!! #miamitech 
https://t.co/17I7KC3HEH"
7,@jeffiel please check your email — thanks Jeff.
8,@norootcause Maybe you shouldn’t shop at lover lion anymore — tiger.
9,@wojtekwtf @shreyjaineth Looooooove this.
10,RT @praise_pals: Invest in our Pre-Seed round for as little as $100. Closing in a few hours. 👀 https://t.co/LIWKK7VnXK #nfts #wagmi https:/…
11,Only a little time left all. Happy to be part @jtevelow! https://t.co/aQK8X6fC1t
12,"“things”, “good things in the world”, fucking context is so important nowadays."
13,"This is what you can do as an entrepreneur. You can help. You can change the world. If you’re doing good in the world by reasonable standards, then just keep fucking doing good. https://t.co/xKVDe7utwm"
14,"@jowyang This is what you can do as an entrepreneur. You can help, you can change the world."
15,"RT @jowyang: After plea from Ukraine, Elon Musk says SpaceX’s Internet service Starlink available for war-torn nation https://t.co/VcBsQGSp…"
16,"RT @ParentpreneurF: We are excited to announce applications are open for our next round of $25K in total grants.

Learn more from this brie…"
17,@richerd Somewhere it is
18,@Hadley @elonmusk Prob an accident. Bahaha
19,@alexiskold @airtable @andrewbsmith ^
20,@NFTLAlive tried 2x to purchase 2 tix. Site hangs. iOS 15.x iPhone 13 Pro https://t.co/J75jBaDIuk
21,@alexiskold I just received word from my friend he arrived with his wife and 4 children in Slovakia after a 55hr drive.
22,@alexiskold @Ukraine @1kprojectorg I’m in
23,"RT @1kprojectorg: 1/ We are outraged by the senseless and inhumane war in Ukraine 🇺🇦 !

We have decided to reboot @1kprojectorg to enable f…"
24,RT @alexiskold: We are outraged by the senseless war in @Ukraine 🇺🇦 and decided to reboot @1kprojectorg to send help directly to Ukrainian…
25,@alexiskold Please share with your network if you feel it’s valuable. 🙏
26,@alexiskold https://t.co/Su5Dmv54MK
27,"@alexiskold I’ve just commuted with many of my friends. They’ve shared an official bank 🏦 account for donations https://t.co/K6p3V2wQZN — as with all things use caution, but I want to do what I can to help and support. 🙏"
28,"RT @yasik: If you want to support people in Ukraine with donations:
 - Humanitarian support via NovaUkraine (fiat &amp; crypto): https://t.co/s…"
29,@nkotov So sorry &amp; also praying for you and others impacted.
