,0
0,"RT @madebyapenft: We are giving out 50 OG spots tonight

Don't forget to retweet and follow us 🍌 https://t.co/vDG2Nn5PkZ"
1,"I'm proud to be a part of @BoredApeYC and others projects. For 3 month I can't stop looking at my #1552. FOMO.

Now it's time to show my collection to the whole world #NewProfilePic https://t.co/uUCEj3OMbb"
