,0
0,"RT @JoeyNFTs: @alienfrens should invade @LongLostNFT portal just saying  🛸
alien 🧪ghost 👀👀🔥🔥 https://t.co/ExVszakG4u"
1,@alienfrens 👽👽👽👽🔥🔥🔥🔥
2,RT @alienfrens: something big is coming https://t.co/bHGF9eIcXT
3,@thesunniesnft ☀️☀️☀️ https://t.co/OqzN7L4xr7
4,Just copped my first Sunnie! @thesunniesnft https://t.co/IJygE5v097
5,RT @thesunniesnft: who’s ready for breakfast tomorrow? https://t.co/y3KsORosDp
6,Just aped into @thesunniesnft looking forward to reveal!
7,@alienfrens More frens! https://t.co/AF6RZ6AoVt
8,@thejustin_eth @alienfrens @_masoncrowe 🖖 https://t.co/rGfad2btTx
9,"RT @thejustin_eth: Hey @alienfrens family. I've been holding Fren #9093 since day 1, and have never done a #frenfollowfren. 
Can my frens p…"
10,@pmortsupreme @LongLostNFT 🌀🌀🌀 https://t.co/og4F4NgJcN
11,RT @pmortsupreme: Can we get a #LostFoundLost train going? Portal was an absolute success last night! Very excited for the future! Lemme se…
12,RT @alienfrens: GM Frens! 💚 Only 4 more days until Q2 Roadmap 👀
13,@stevenlim113 @LongLostNFT 🌀🌀🌀
14,RT @LongLostNFT: $LOST
15,I swear my twitter feed is just @LongLostNFT @alienfrens and @ChubbyKaijuDAO haha
16,@LongLostNFT 🌀🌀 https://t.co/91wpo9Y1Vj
17,RT @LongLostNFT: Comm(unity) 🌀 #AreYouLost
18,"RT @LongLostNFT: Have you entered the Portal?

YES              YES             YES 
 👇🏽                👇🏽               👇🏽"
19,"RT @999milly_: HEY! EVERYONE!

@LongLostNFT just released there portal website… wanna know some of the prizes?

Get ready for liftoff 🌀🚀

S…"
20,@LongLostNFT 🌀🌀🌀 https://t.co/RxXlqoXCLt
21,@MaggzzyyNFT @alienfrens @_masoncrowe Hey fren 🖖 https://t.co/oHio6Lg8F1
22,RT @LongLostNFT: GET L🌀ST
23,@brooklynbeckham @alienfrens @CryptoBatzNFT Nice bat! https://t.co/dw6FHzMTRW
24,RT @brooklynbeckham: 👽🦇 @alienfrens @CryptoBatzNFT https://t.co/mLQq11JGac
25,@BigZnfts @alienfrens Hi fren 🖖 https://t.co/z7I7mPpbS6
26,RT @BigZnfts: I’m officially a true degen. Where my @alienfrens at???? https://t.co/yaenIZD2yQ
27,RT @nftmoneymoves: #NewNFTProfilePic NFT by TheLongLost https://t.co/oDJ2sUbtwj
28,This @LongLostNFT twitter spaces really got me feeling good about the project 🌀🌀🌀 https://t.co/yYgd3j0lQN
29,@BertuccelliF @LongLostNFT @FelineFiendz @los_muertosNFT 🌀🌀🌀 https://t.co/9pstCq7QtI
30,RT @LongLostNFT: !floor
