,0
0,"RT @cboyack: What's the point of a Constitution if all a government needs to ignore it is an ""emergency""?"
1,"RT @Austen: 48 hours from SpaceX saying they’ll serve Ukraine to it being live at &gt;100 mbps.

Absolutely incredible."
2,"@aginnt I have that flag and I am, always was, anti lockdown. But my flag is for Ukrainians, not nato or the west."
3,"RT @APompliano: Bitcoin is now the only global payment system that won’t discriminate against anyone, regardless of their race, nationality…"
4,lol https://t.co/Kf0gzuGRj6
5,"RT @cboyack: ""Renounce war and proclaim peace""

Doctrine and Covenants 98:16
https://t.co/s33MeLLWft https://t.co/DEdEYoWyky"
6,"RT @NicoleArbour: And to think, the whole time the cure for Covid was war."
7,@TiloJacs The problem is that u have to do it together right? Or the one with the nukes takes over the world?
8,@ryanvanwagoner Yes. He got on livestreams in normal clothes and bravely announced he won’t leave. He said he could die. Etc. amazing stuff. Then the media goes and digs up old photos and makes it look like he is fighting on the frontline.
9,"Last week: Good thing Trudeau finally gave these Nazi Canadian truckers what they deserved… 

This week: Putin is a dictator for arresting hundreds of peaceful (illegal) protesters!

Correction: both peaceful protestor groups are heroic https://t.co/SWooRvgePw"
10,"@Austen I support Ukrainians, especially after being invaded. But it doesn’t change the fact I’m 100% skeptical of the US government’s “protect democracy” motives. They pushed this soooo hard and it feels like Ukraine is a proxy for the US to fight Russia."
11,"RT @EliBenSasson: SWIFT-banning of Russia as watershed moment for cryptocurrencies.

Before: Governments say ""crypto is regulation-subverti…"
12,@austinmcraig Blue
13,It’s like the press wants us to not trust them. https://t.co/zeVmUht6H7
14,@cboyack Well defending the indefensible is actually a big plus imo.
15,@TwoMooches But with nations.
16,Another data point. https://t.co/ReZ5YFdgXL
17,@venture_jackson @aginnt Yes a proxy war for the dollar.
18,I can’t help but wonder if Ukraine was picked for a proxy war. Like Syria and Libya and Yemen before them. Superpowers now outsource their wars to countries and people that no one cares about beyond watching them like it’s the colosseum. rooting for the color of team they favor.
19,Bill Gates has turned full despot. https://t.co/9uVYWOg6my
20,RT @aginnt: Russia supposedly is so powerful it can meddle in US elections via social media but they failed miserably at controlling social…
21,RT @cboyack: Visited with @RandPaul last night in Austin. Looking forward to him forcing a vote next week on ending the mask theatrics on p…
22,"The Venn diagram relationship of people “standing for freedom” in the Ukraine, and people who have spent two years destroying freedom in their homelands is uncomfortably large."
23,@brennengee @austinmcraig U should read again. He didn’t endorse.
24,Those are some expensive tents. https://t.co/QWcki4B5DI
