,0
0,@hughbenjamin @Fityeth @apocalypticapes @bgold55 @NftPillQueen @AAPEQueens @AApeCommunity @loudmouthlion @BoredApeYC Hell yeah.... @Fityeth is always representing
1,RT @hughbenjamin: Listen to @Fityeth and @hughbenjamin on this podcast for talk @apocalypticapes @bgold55 @NftPillQueen @AAPEQueens @AApeCo…
2,"Thank you @Fityeth and @nftgeeks_ for telling me about these beautiful Blue Chimps. Say hello to my little friend... #13. Only a few left on the floor and the utility is FIRE!!
#apocalypticapes #lazylions #bluechimps #mofos #supercommunity
@bluechimpz @mofonft @apocalypticapes https://t.co/1lPgjfOYBI"
3,@Fityeth @GrandpaApeCC @ASLAN_NFT @nickis_dead @CrystalKingETH @loudmouthlion @BoredApeYC @realniceguy_SRH @stekisteks @BakedFoodieETH @smoss @ApeRock_ Bullish AF! Thanks for representing brotha!!
4,"RT @Fityeth: Thanks for introducing me @FullyVoxxed ♥️
Missing my grandpa @GrandpaApeCC @ASLAN_NFT #GrandpaApeCC @nickis_dead #NFT #NFTComm…"
5,@Fityeth @GutterCatGang @LazyLionsNFT @doodles @garyvee We must be doing something right if we have so many copy cats but please do not fall for the scams. @Fityeth is the founder and @TheHaddy is the artist. Anything else is a scam 💯
6,RT @Fityeth: Please post🤬 tag and retweet tired of the fakes on Instagram and Facebook 🤬#aape #nft #apearmy #lazylions #instagram ⁦@GutterC…
7,@the_joker0123 @DrkTurcotteArt @CRYPT_SKULLYZ @Rax0n_Rax @Cryptik420 @MemeNFTOfficial Dude this is amazing
8,240 peeps and counting LFG!! Join the space and learn something  https://t.co/Ux1VTnCW9R
9,Come join this space!!! @MemeNFTOfficial @Dctspace @apocalypticapes @TypicalTigerNFT @GrandpaApeCC @funky_flies https://t.co/Ux1VTnCW9R
10,All my girls ! https://t.co/mn3YR3M3a4
11,@ILoveAAPES @apocalypticapes @GrandpaApeCC @TypicalTigerNFT @funky_flies @MetagirlDH @MemeNFTOfficial @Dctspace 3rd girl
12,Thank you for all the love and support over the last 24/hrs this space surprises me every single day. Besides my military family this NFT family is as close as it gets. @apocalypticapes  @GrandpaApeCC @TypicalTigerNFT @funky_flies @MetagirlDH  @MemeNFTOfficial @Dctspace https://t.co/Z5s5U5oVax
13,#NewNFTProfilePic NFT by fityeth https://t.co/oYeDptpb3w
14,Helping The Ukrainian people right now has nothing to do with politics for everyone afraid to help in fear of the negative optics. (The people of Ukraine did not have a choice) It’s about stepping up and doing the right thing no matter what. @MemeNFTOfficial #StopWarInUkraine
15,Called this very early…. #GACC serum dropping this Tuesday !! @GrandpaApeCC killing it !! https://t.co/xrlYaM3lnu
16,@MetagirlDH has almost minted out!!! Come support an amazing artist @SammyArriaga and his hit single Metagirl and get you a DIGITAL HEART!! I bought 5 how about you ??? https://t.co/v2n4lryp42
17,"RT @Crypto2moon1: ⚠️ 100x GEM Alert $WIGO ⚠️ 🚀👨‍🚀🌕

Don't be a 🐟 be a 🐋

✅Pancakeswap vibes in its first week
✅500+% APR Staking
✅Your chan…"
18,@AlphabotSociety @DanielMoncada80 @LisandroMoreir3 @CRYPTIKlogix @Rax0n_Rax
19,"RT @AlphabotSociety: 🤖CUSTOM ALPHABOT GIVEAWAY🤖
If we reach 6K Discord Members by 02/24 we will be choosing 3 random members to receive a C…"
20,@GCguy04 @GrandpaApeCC @nickis_dead 👀
