,0
0,"I've just joined telegram ""faceofwar"". What are these people going thru... check the comments there are plenty of videos of what is happening right now at Ukrainian night. There's no way they can sleep during the night.

Poor civils, poor mother, poor kids."
1,"My God, no words. https://t.co/Wi3vuHkn7r"
2,"@projectfives I just joined the Space and you closed it, was too late I guess. What's happening?"
3,"Now he has his own Wikipedia page. Legend.

https://t.co/mxbsjtv4s1"
4,"The Kyiv Ghost is ALIVE! 🎖️

The so-called Ghost who shot down 10 Russian jets, was hit by the Russian army and everyone thought he was dead.

Although he survived the attack, he managed to get back to the military base, get a new MiG, and just shoot down another Russian jet! WOW"
5,@DarthSithius But the rumours sell the news lol
6,Balls of steel. https://t.co/JV2SkFugRP
7,"French Foreign Legion.

These guys are not a joke or 19 years old boys sent by Putin.

One of the most trained and dangerous military troops in the world.

Save Ukraine guys. https://t.co/T3TBOgdvgr"
8,God bless Ukraine and its dying children.
9,@DarthSithius 3. ETH to the moon
10,LFG Ukrainians in good mood! https://t.co/3EPQFm8S8n
11,RT @nexta_tv: The #Ukrainian army is ready to meet Kadyrov's thugs https://t.co/SctOP0N9Lq
12,More please! https://t.co/0AGTjeeg2f
13,@cobie Same.
14,@tcjsart This is correct. NATO is already set to the defensive state right now which means 1 inch of NATO hurt means the whole alliance of 30 countries will strike back.
15,@tcjsart I know right.
16,Russian people are also victims of Putin’s regime. They don’t want it.
17,Russia sending army to Polish/Belarus border trying to threaten NATO.
18,"The biggest balls I’ve seen. The war, army, guns, and a man in sweatpants. https://t.co/NHMLjva0n4"
19,Russia you better don’t piss off Japan https://t.co/VbAl4Yc6qN
20,RT @YourAnonNews: It is time to rise up against the Russian government.
21,RT @DominicNeagle: Gotta love #Anonymous! Posting the Ukrainian president's appeal to the Russian people on one of Russia's own municipal w…
22,Add 🙏🇺🇦 before your name to support Ukraine. Retweet this. Let people see that we stand with the Ukraine and not Russia.
23,RT @nexta_tv: ❗️Footage of the interrogation of another captured Russian soldier. It turns out that the officers told them that #Ukraine at…
24,"RT @nexta_tv: ❗️Injured children in #Ukraine appealed to #Putin and asked him to remove their occupiers from their homeland.

How do you th…"
25,@bstategames when Escape from Ukraine? Russia is getting it.
26,"RT @nexta_tv: #Polish computer game developers CD Project Red, who created the cult game «The Witcher 3», donated 1 million zlotys to a hum…"
27,"Looks like Russia is getting it. Welcome to hell Ukrainian said.

❤️🇺🇦"
28,"Romanian flagged ship was hit and damaged by Russian ship. There’s currently no signal with the ship.

Romania is in NATO.

What’s next?"
29,"RT @nexta_tv: Near the Russian consulate in Tel Aviv, #Russian citizens burn their passports in support of #Ukraine https://t.co/IMNEDNGfic"
30,Holy fuck. https://t.co/ilDn7QrpC2
31,"We are not used to it. Be careful what you say next to your kids.

I spoke openly to my wife about Ukraine and Russia, then suddenly my 4 years old daughter said ""and I will kill him"" trying to make a joke. It is not a joke. She understood what she said and cried right after."
32,13 Ukrainian soldiers died due to defending Snake's Island in the Black Sea. https://t.co/5sUGVMtPgH
33,"Oh no. Russia will start bombarding Kyiv and dozens of diversionary groups will enter the city 1h15 minutes from now.

Civils alarmed.

Pray for Ukraine."
34,@daniel100eth Hold you support us as well then ✊
35,@NicoleBehnam Realized too much.
36,@Dynamitedgg Glad to read this.
37,NATO turned into a defensive state. It's said that 1 Russia's mistake in hitting NATO ally will occur in NATO protecting this ally with the whole alliance.
38,@Deor Sure!
39,"I am really sorry for people from Ukraine. I'm still shocked.

I just hope Russia will back up and this won't escalate to the third world war."
40,Gold price is up as much as crypto is down
41,RT @tcjsart: Only for Ukrainian artists please drop art below and let’s get a collector and make sure you and your family are safe and take…
42,RT @nftfreaks: I'm supporting the Ukraine all night IDGAF drop that art and them links and them tweets and I am blasting them all night 🇺🇦…
43,"RT @gurgavin: ANOTHER AIRSTRIKE REPORTED IN LUTSK IN UKRAINE ( 100 KMS FROM POLAND)

 https://t.co/XaQAzz8yaT"
44,"@cagyjan1 They didn't. It's Russia's assets. Just hold on, people will buy more."
45,@wilson_eth Lol 5 BAYC of course
46,@ReadyPlayerRich A week*
47,@notmbwNFT @NathanHeadPhoto At very least
48,@steveb_crypto @InvsbleFriends This is fucked.
49,@P2E_Daily You're good at it
50,"Mine wasn't any better lmao it's Rich Kidz coz I thought if I mint I'll be a rich kid, although my first NFT comes from OS and it's a Lazy Lion, proud to be early Lazy Lion owner, but pain that I sold it at .3 lol https://t.co/CvtytYWwNr"
51,@RiceEth @FMerlaut @bonesandbananas No way
52,Good morning Twitter! 🌞
53,"@DarthSithius I'm just breeding, so VIS price doesn't affect me at all."
54,"Kiddos mint in 15 hours! Metaverse is coming!

Visit https://t.co/mZ6aYdCmOa

#nfts #nftdrop #nftlaunch #upcomingnft #nftcollection #nftprojects #nftcollector https://t.co/jJpg7gVHBl"
55,"@DataNFT_ Fine, let's do it"
56,"@DataNFT_ Easy to abuse, the insurance would be as high as 80% current NFT price. How would you pay for it? Being an anon? Would need to pay upfront. Who's going to use it? I wouldn't, just don't click links."
57,@jacobshedevrs Noooo no no no am I late I want 1/1 for myself
58,@ashrobinqt I wanna see it
