,0
0,@BigNoseBeats @nymanobeats @talesofthomas @EeveeEveline @gmillsmusic 🙏🏾🙏🏾
1,@lyrah This is dope
2,@KaiokeNFT @LofiGuyNFT @kopokostudio @le_kidz @CodyABanks This is sick
3,@LofiGuyNFT Let’s goooooo
4,RT @LofiGuyNFT: We are making some good progress on Wave 2. Here is the first teaser for the upcoming wave! https://t.co/wFBRh0KCPR
5,Why do all villains want world peace by killing everyone
6,@tokenjobin @LofiGuyNFT Thank you 🙏🏾
7,RT @tokenjobin: packing up my apartment for a move tomorrow while vibing to @LofiGuyNFT got me feeling some feels 🌊 @ldrethegiant the whole…
8,"RT @suitechinmusic: For the ride home 🎶 !vibe 😎 
@LofiGuyNFT @ldrethegiant https://t.co/0KLN8MuvuC"
9,I missed making these lil beat videos https://t.co/8MtEAydZt9
10,@ImanEurope @soundxyz_ I’d be honored
11,@LofiGuyNFT @Spotify https://t.co/mnS8sMaOH6
12,RT @CodyABanks: Go stream dat #lofiguy https://t.co/rvbcTm2kWW
13,"RT @OniMike666: @ldrethegiant @LofiGuyNFT @CodyABanks #lofiguyNFT #lofi #lofibeats 

GAS 🔥 https://t.co/82EDNhxsJX"
14,"RT @pikagurl0359: It’s out! There was an ALBUM made for this - @LofiGuyNFT 🤯🤯

Amazing work by @ldrethegiant and @CodyABanks 

https://t.co…"
15,RT @moxxinmusic: Lately I have been listening to Lofi hip hop while practicing my meditation routine and I’m really digging the beats from…
16,RT @LofiGuyNFT: Wave 2 is already looking DOPE
17,@montebooker @Soulection @soundxyz_ Was my first music NFT cop too🔥
18,@OniMike666 @LofiGuyNFT @CodyABanks 🙏🏾🙏🏾
19,RT @OniMike666: Had to presave that @LofiGuyNFT on Spotify. Can’t wait for the next wave. Amazing art. Amazing music. So glad all the homie…
20,RT @LofiGuyNFT: Lofi Guy album drops tonight at midnight 🎉 https://t.co/KZRrT0J9Hq
21,Shoutout to Tesla auto pilot 🤣
22,Bruh I just copped one of the @Soulection @soundxyz_ while driving on the freeway 😂 Couldn’t miss out
23,Went to go do my taxes and got a parking ticket as a little bonus
24,"RT @Soulection: Tracklist for our Soulection+ Radio Show.

Featuring unreleased music from all of our greats such as: Monte Booker, Sango,…"
25,@ymittal_NFT @hawkyNFT @deekaymotion Awe damn can’t believe I missed that must’ve been dope
26,@XyBerBoT We’ll that’s what I meant be self aware lol I know I could get good at it but I also know that I won’t be able to stick with it due to other priorities
27,I wanna learn how to draw and animate but I’m very self aware and I know I don’t have what it takes lol
28,RT @projectdj_nft: Now this is a really special music project. Well done 🔥
29,RT @LofiGuyNFT: The Lofi Guy album will be releasing this friday on all streaming platforms! On Spotify each track will have it’s Lofi Guy…
30,@stevenhendrxx 🔥
31,RT @stevenhendrxx: ATLiens (Outkast) https://t.co/ubq0cQrrrx
32,Woke up to a 3ETH sale for @LofiGuyNFT 🤯
33,@ashh_eth Lets gooooo
34,@ashh_eth @LofiGuyNFT @CodyABanks You’re a true G man thanks for everything
35,"RT @ashh_eth: had to scoop @LofiGuyNFT 009 from the ranked auction today! Can't get enough of this collection 🔥
Once again @ldrethegiant an…"
36,"RT @LofiGuyNFT: The launch was a huge success 🎉Thank you all for your love and support!!

What’s next?? The Lofi Guy Album will be releasin…"
