,0
0,RT @nftkal: So cool to watch this unfold and be a part of it  #BigCatEnergy #PUMA #LazyLions #NFT https://t.co/SBgeEO97Cy
1,RT @Tabulanrasar: A proud owner of this @LazyLionsNFT. With announced @PUMA partnership I think it can only moon from here. Diamond hands b…
2,RT @CryptoPereirita: #NewNFTProfilePic NFT by Lazy-Lions @LazyLionsNFT #ROAR excited to be part of this community!  I want some merch… wher…
3,"RT @CirrusNFT: The first of my weekly NFT market spaces is coming to ya tomorrow at 1130AM PST!

Discussion will revolve around:

The state…"
4,RT @PUMA: Who wants to come by the bungalow? Big cats only. #LazyLions
5,RT @LazyLionsNFT: Big cats only. Lazy lions x Puma. 🦁🏠 https://t.co/PoQt3nPen6
6,"RT @OmarAlghabra: Russia must be held accountable for its invasion of Ukraine. Today, we are taking steps to close Canadian waters and port…"
7,RT @MrktMeditations: JUST IN: eBay Will Consider Adding $BTC and $ETH Payment on March 10
8,"RT @NSapProductions: code complete. 

more on friday."
9,"RT @CryptoCrocoFR: I think I follow most of the #LazyLions fam on Twitter, but if that´s not the case just answer to this tweet and it will…"
10,RT @SurrealsNFT: If you still haven't joined the #Surreals Family today might be the right time. The #floorprice is low and tomorrow we are…
11,RT @JustinAHertz: #NewNFTProfilePic @LazyLionsNFT New to the pride. Shout out to @MegaHzNFT and @NFT_Moonshot for the help. #myfirstNFT #La…
12,"RT @nftkal: @Galaktic_Shaman Hi friend, not only have lazy lions partnered with crypto giants such as Coinbase, BAT, Polygon &amp; Chainlink. T…"
13,"RT @LatestAnonPress: The internal network of Belarusian railways has been attacked, all services are out of order and will soon be deactiva…"
14,RT @kristingoosen: Vibing with my new dude! @LazyLionsNFT #LazyLions #LazyLionsNFT https://t.co/4QMecdIQ77
15,"RT @ECampbell360: ""We have captured around 200 Russian soldiers, some around 19 years old. Not trained at all. Badly equipped."" Ukraninan M…"
16,RT @sash_mcgash: @Galaktic_Shaman Re: @LazyLionsNFT the devs @AshurNFT and @NineNft are not doxxed yet but from my understanding they will…
17,RT @AshurNFT: @sash_mcgash @Galaktic_Shaman @LazyLionsNFT @NineNft Come say hi if you're there 👋 LL meetup. @sash_mcgash @Galaktic_Shaman
18,RT @Galaktic_Shaman: What #NFT projects are worth checking out &amp; why? Looking for bluechip potential only 🧹
19,"RT @LatestAnonPress: Putin is a small man with Napoleon complex, increasingly isolated. The Russian state speaks only in Orwellian doublesp…"
20,"RT @FedorovMykhailo: Stand with the people of Ukraine
Now accepting cryptocurrency donations. Ethereum. Bitcoin and Tether (USDTtrc20)

BTC…"
21,RT @LatestAnonPress: ⚠️ If you're in #Ukraine and reading this please turn geolocation off on your phone now. Russia is using it to track g…
22,RT @LatestAnonPress: #Anonymous message to Vladimir Putin https://t.co/eIy9YpDvM5
23,"RT @IAPonomarenko: 🇺🇦Ukraine’s military: Russian advancement slows down, the enemy runs at its operational limit, supplies are getting scar…"
24,"RT @IAPonomarenko: BREAKING: 
Zelensky to incept the International Legion, a home guard formation enlisting foreign nationals willing to he…"
25,RT @florianklenk: Immer wieder sieht man auf Telegram oder Twitter Bilder gefangen genommener russischer Soldaten. Erstaunlich wie jung die…
26,"RT @Knythrou: @ServiceSsu translation (multithread):
russian captivate: *tells his name*. mom and dad. i didnt want to go to ukraine. [they…"
27,"RT @ServiceSsu: Поширюйте це та інші відео, аби якомога більше росіян розуміло, що їх чекає на нашій землі.
Захистимо Україну разом!
🇺🇦 htt…"
28,RT @ArnoldPoernomo: Finally it’s home @SuperlativeSS thank you! https://t.co/fUHzmceOPD
29,"RT @ChisomAgada: #NewProfilePic
LFG! Lazy lions uniteeeee!! #ROAR 
@LazyLionsNFT 
#LazyLions #NFTs https://t.co/8vExtESTAe"
30,RT @marielthekelley: Picked up a @LazyLionsNFT today! 🥥 https://t.co/JbGqotr0zf
31,@Rex416_NFT @LazyLionsNFT #ROAR https://t.co/PqAU8VshF0
32,"RT @Rex416_NFT: I'm looking to join a new #NFT Community 

@LazyLionsNFT 👑 seems underrated as an OG project.  Any undervalued traits to lo…"
33,RT @Eldog60298106: All my bros getting @LazyLionsNFT now I got to try to get one
34,"RT @PSFAERO: A video from earlier today showing Russian troops getting ambushed by Ukrainian territorial forces in Oblon, #Kyiv.
#Ukraine #…"
35,RT @Chimenelu: Some more #Repus added to the collection. Best art in the NFT pfp space. #WeLikeTheArt #WeLikeTheRepus https://t.co/KA9r8DJA…
36,"RT @usleepwalker: My Ukrainian credit cards don't work anymore. I'm safe physically in Kazakhstan, but all my savings are gone.

Crypto is…"
37,RT @JimlyPi: #新头像 https://t.co/vmgTjTaUBQ
38,"RT @SuperlativeSS: AIRDROP TO ARTIFACT CLAIMERS + INTRODUCTION OF THE ARTIFACT HUNT 

Greetings Superlatives!
After a very eventful week, t…"
39,RT @Coinbase_NFT: Which blockchain are you most looking forward to us supporting in the future?
40,"RT @DirectorJayC: Let’s go Kings &amp; Queens!!! @LazyLionsNFT listings down to 325!!!

Hold strong 💪— time to 🚀 

#diamondpaw #delist4cubs #La…"
41,RT @F1: A statement on the Russian Grand Prix https://t.co/OZbbu9Z8ip
42,RT @YourAnonOne: The #Anonymous collective has taken down the website of the #Russian propaganda station RT News.
43,RT @YourAnonOne: The Russian Ministry of Defense website is down. #Anonymous #Ukraine
44,RT @YourAnonOne: The Anonymous collective is officially in cyber war against the Russian government. #Anonymous #Ukraine
45,"RT @I4NFTS: I wouldn’t be shocked if @LazyLionsNFT just 2 or 3x overnight soon. Listings decreasing, holders increasing, celeb holders, maj…"
46,"RT @AshurNFT: That was awesome king, great chat @JohnTerry26 

Happy to be bringing awareness for a great cause. #26LLAuction

🦁⚽️"
47,RT @olya_borderless: Saint Petersburg now. Protest again war in Ukraine 👊🇺🇦🇷🇺 https://t.co/MaBJo3tBGM
48,"RT @ragipsoylu: Ukrainian President Zelensky once again proposed negotiations with Putin to end the fighting 

“Let’s sit down at the negot…"
49,"RT @LazyLionsNFT: An absolute pleasure having @JohnTerry26 on our Twitter space. Thank you for joining us! ⚽️

Kings, Queens - what do we t…"
50,"RT @JohnTerry26: Guys,
Great to chat all things Football &amp; NFTs with @AshurNFT &amp; @LazyLionsNFT 

Thank you all for tuning in and really loo…"
51,RT @mjluxmoore: People marching through central Moscow this evening chanting “No to War!” https://t.co/BTQ3ZOGTan
52,RT @HilarioBronx: John Terry with the Lazy Lion pfp? 👀 probably nothing https://t.co/euMKaO7SvS
53,"RT @Believeandi: 👀🦁

#ROAR #LazyLions
@LazyLionsNFT @JohnTerry26 https://t.co/iFZVO0rYNg"
54,RT @RueyNft: Go on @JohnTerry26 the new profile of a #LazyLions excellent Twitter space going on at the min! 👏🏽💙 https://t.co/xTfr361RWs
55,"RT @ragipsoylu: Look at the size of anti-war protestors in St Petersburg, Russia. Wow   https://t.co/dHg9Uwt9RQ"
56,"RT @AshurNFT: Live now with @JohnTerry26 !

#LazyLions

 https://t.co/eAe52TVai5"
57,"RT @_JSNFT: Mega space with JT &amp; Lazy Lions talking Football, NFTs &amp; maybe a little collab getting dropped 😉💙⚽️

@JohnTerry26 @LazyLionsNFT…"
58,"RT @Jamison_Furr: My first @LazyLionsNFT. What do we think, fam? 

#nft #LazyLions https://t.co/3ym8mdMwwV"
59,"RT @MrFrodas: @LazyLionsNFT One more to the collection !! Lazy Lion #1457 ! 

#LazyLions https://t.co/06uzIxSFCF"
60,@ButWhenMoon @DiviWallet kotschi
