,0
0,"RT @allnick: RT to be entered into a drawing for 3 free @FierceStudioNFT NFTs and join our space tomorrow to find out if you won!

We’ll be…"
1,RT @popartcats: Thanks again to @piovincenzo_ &amp; @allnick for giving @mattchessco the opportunity to come on the show &amp; talk about the proje…
2,The Truth About Pop Art Cats (NFT Investor Guide) https://t.co/sItG4yKLx2
3,I'd like to interview @SneakyninjaNFTs on our YouTube show.
4,"One of the many projects we've run whitelist giveaways with in our private Discord community.

You can buy an access pass to the Discord here: https://t.co/wZ5zR5uVmP

More giveaways and utility coming up. This is our full-time job. https://t.co/X05O5BCORf"
5,@ryande21 @reli3fxyz
6,"In case y'all don't know there's a piece by Waheed Zai on OpenSea right now for 0.03 ETH....

And it's in a charity collection for Ukraine...

Too expensive right? https://t.co/rZDbk7PhPu"
7,RT @popartcats: @mattchessco will be with @piovincenzo_  &amp; @allnick on the Nifty Alpha Youtube Live today at 4PM EST 🔥We will reveal our Ro…
8,@bengreen927 IMO this link should be in the last post of the thread
9,"@brycent_ 🙏

By the way I wanna buy one of those Loot sweatshirts 🔥"
10,"Serious question: is 90+% of DeFi a ponzi scheme?

If so - will it be around in 10 years?"
11,@udiWertheimer bUt ShItCoInS hAvE mOrE uPsIdE
12,@xphyee hahahahahahhaha
13,@Nft_cryptoace @BrudersHooters @ftx_us @niftyportal @allnick Gasless transactions for NFTs and low fees to buy crypto 🔥
14,@NFTLoverBoy @EasyEatsBodega @SpeculatorArt Post Lives of Kevin this is where we’re at??? https://t.co/N0ChJJ0wdh
15,Wait you mean Bitcoin is an institution-grade safe haven asset? 🤯 https://t.co/YSOYThTHLg
16,"As our show grows there are an increasing number of people that are trying to grow their own followings by attacking us if they determine they can’t effectively contribute within our structure.

Part of the process I guess but not pleasant 😔"
17,@omfgstfub @mattchessco Today
18,"RT @allnick: You’re saying that I show up even on my birthday?!

Yeah … why wouldn’t you spend every special day discussing NFTs?!?!

 http…"
19,@OriseMusic *you’re
20,@OriseMusic They prob won’t come on the show then!
21,@Cloft1886 I do!
22,@OriseMusic Will do! If you know any female traders that are interested in speaking on our show please let me know!
23,@OriseMusic Get your female friends to come on the show. We’re literally looking for more female speakers
24,@khamisasan1 @EasyEatsBodega @ninjalerts Too many
25,@khamisasan1 @EasyEatsBodega @ninjalerts
26,"RT @spaces_bz_en: '📰https://t.co/XLJ7MU00ff News 📰

1000+ listeners 🎉

NFT Morning Alpha 🎙☮️
https://t.co/R5IF15rUK7"
27,RT @JaysonDerulo_: The Nifty Alpha is 100% my favourite space to listen to 😂😂 how can @piovincenzo_ start playing “Jeremih - Birthday Sex”…
28,@allnick @SpeculatorArt https://t.co/8INyWeMn83
29,Tuesday! https://t.co/8INyWeMn83
30,@jesseshalfon Huh?
31,@EasyEatsBodega @SpeculatorArt Gas
32,"When you see someone tweet ""remember when NFTs were cool? LOL"" in the next 2 years..

That's the best time to buy"
33,@SneakyninjaNFTs Everybody is
34,@Helloimmorgan That’s cheap
35,⁦@EasyEatsBodega⁩ I hate you https://t.co/YaYRMg6RGw
36,"Ladies and gentlemen,

“Kevin” as interpreted by Killer Acid. https://t.co/A6cnRbba6w"
37,The Pixelmon Scam EXPOSED https://t.co/rEJpKdB5Si
38,@xphyee 🔥🔥🔥
39,@farokh The future is now 🤣
40,@shiftfour_ @OKarlssonn Jesus I was joking. Kevin is a meme based on the Pixelmon Rug pull
41,@GuidoDisalle Can we get Guido’s interpretation of Kevin?
42,"Kevin has literally inspired some of the most talented artists in the space already.

Where does he go from here?"
43,@shiftfour_ You’ve missed a lot.
44,@bryanbrinkman @TodorSrbinovski I think there would be riots if they tried to touch Kevin.
45,Kevin future blue chip?
46,@nahfungiblebone 🔥 Kev
47,@Loopifyyy @NFTLoverBoy Bruh we’re not even in the championship rounds yet https://t.co/LKQeiHNHXN
