,0
0,RT @CollNFT: Come join the league @PUMA! I’d love a Puma @NCUnitedSF kit👀🦁 https://t.co/ZpwBykORxk
1,RT @CollNFT: If any of my friends could support with a follow of @NCUnitedSF it would be much appreciated. This is my sports franchise of @…
2,RT @CollNFT: Come ROAR with JT &amp; the pride!🦁⚽️ https://t.co/wqGRAhDt2I
3,The MANCHESTER POUNCERS canvas has been ordered for the office wall!🤝⚽️ https://t.co/pJ2aPxRFrL
4,RT @CollNFT: Today’s PULL WORKOUT! Let me know if you have any questions or need clarity. Enjoy &amp; Go get it💪🏼🏋️ https://t.co/VORXvPIncD
5,It was a sluggish start to the season for our teams in tournament 1. Just the Walkers &amp; Bulls moving on for us but we only need one to win!⚽️🏀🏈@NFTeams_ https://t.co/Nw9b8aQr7g
6,How’s everyone shaping up? Mixed bag thus far over here. Plenty of games left⚽️🏀🏈 https://t.co/R2mUDteUx6
7,"RT @CollNFT: Selections picked for all our @NCUnitedSF teams, trying an instinctual approach this week. If we suck we may consider research…"
8,"Announcing our remaining teams with name changes the eve of kick off! We’re ready and excited for the first @NFTeams_ tournament to start. A part of the history, let’s go NC UTD!!!💪🏼⚽️ https://t.co/auOeLI9awN"
9,The Blasting Cubs had that good of a time in California for pre season that they haven’t returned. They’ve set up camp on the west coast and are now CALI CUBS!🏈💨 https://t.co/hiCmFwI9t4
10,"RT @CollNFT: A tap in for any team that draws this bunch of stoners. Their positive energy will be used to glue the franchise together, zer…"
11,"After a lacklustre pre season from the Electrifying Simians. We took action and chose a more fitting name…STONED SIMIANS! No shit talking from us about this team, they’re here just for the good vibes💨⚽️ https://t.co/3KeXNQ3pm1"
12,Introducing the…SILKMEN WOLF PACK! Our 3rd team on the @NCUnitedSF badge! Another special team to the club🤝⚽️ https://t.co/GFVtaZ2Jfh
13,Introducing…THE BRITISH APES! Another of our logo teams that will help tell the story of @NCUnitedSF!⚽️🏀🏈 https://t.co/Sg2rjoxcIp
14,RT @CollNFT: FINAL WARNING: You have this week to pick up your @NFTeams_ in order to compete in the first ever official tournament. KO 4th…
15,"Introducing the MANCHESTER POUNCERS!!! @NCUnitedSF was established in Manchester, making this team an integral part of our story. A forever team with an exciting future⚽️🧱 https://t.co/r4gpUrL0do"
16,RT @CollNFT: I’d like to follow more @NFTeams_ owners ahead of the season starting. Drop your favourite teams below so I and others can con…
17,Welcome to the club🤝⚽️ https://t.co/mCy7xembFD
18,A last minute transfer has seen us add our 15th team to the franchise! Meet - The Up Only Crocodiles!🤝⚽️ https://t.co/zTekYGRPDI
19,"Training has intensified for all our teams this week. Final touches to fitness levels, tactical work and general sharpening of the tool box is going down. We are excited to compete!⚽️🏀🏈@NFTeams_ https://t.co/2RDXMfmtxe"
20,"RT @CollNFT: Do you have your @NFTeams_ team yet? With the competition commencing next month, now is your chance. First sports league on th…"
21,@NCUnitedSF’s new mascot? The Red Devil Pup🐶⚽️ https://t.co/eaM5oQjiwk
22,RT @CollNFT: Think we’ve found our @NCUnitedSF mascot! Introducing Red Devil Pup 🐶⚽️ https://t.co/SZU4L2Th3d
23,"RT @CollNFT: With all this Beta tournament excitement, we can’t wait for the official tournament to start. Would appreciate a follow on @NC…"
24,RT @CollNFT: @LoganPaul X @KSI - @NCUnitedSF would happily accept any donations of Prime to get us through the @NFTeams_ league starting ne…
25,Wishing all Beta teams competing every success. Enjoy the practise. We are turning up the gas this month for the final month of pre season! Let’s get it teams💪🏼⚽️@NFTeams_ https://t.co/TqEnQJ7ow2
26,RT @CollNFT: @NCUnitedSF have no team in the Beta tournament but we watch on patiently and cheer for those that are. Whilst they’re competi…
27,WE WILL BE READY!💪🏼⚽️🏀🏈 https://t.co/IOAAQPU9dL
28,"8 of 14 team names changes today, still to decide on 2 more. We can’t wait to share our teams! @NFTeams_ ⚽️🏀"
29,"We are excited to customise our team names, we will be announcing all changes soon!👊🏼⚽️ https://t.co/TTYb37d8qz"
30,"@NCUnitedSF’s Zombies have just landed in Miami for camp. The JPEG walkers will attend Art Basel this weekend before the hard work starts Monday. This bunch just love JPEG’s, who can blame them?✈️🇺🇸🧱 https://t.co/dhWelQUOW9"
31,RT @CollNFT: Owners picking up BTC/ETH crowns off the back of today’s announcement👀I only own a basic crown but it’s one of my forever team…
32,"This season the budget was a little tight, this meant our Taurus’s are staying local. We have sent them up the motorway to Newcastle! The stats of this team suck, expectations are low so we just hope they have a good time in the Toon🚙🍻⚽️ https://t.co/9SiRDijvNx"
33,"Our Cubs are heading to California for training camp🇺🇸 Cali packs are at the hotel waiting. The focus is clear… training, gym, recover, smoke, vibe and go again💨✈️⚽️ https://t.co/KEGnvrcT38"
34,Our Longhorns are currently nailing beers on a flight to Marbella for camp🇪🇸Strict curfews are in place for this loose bunch. Get to work team🧱⚽️✈️ https://t.co/eJIRA3yFfh
35,"@NFTeamsBot That’s a nice team, good snipe from the new owners👊🏼"
36,"We’ve sent the Drakes over the Atlantic to Toronto, Canada🇨🇦Good to save some eth on air travel🦆 Get Quacracking lads👊🏼 https://t.co/mKKHnJtl3W"
37,@NCUnitedSF have decided to send both of our Leopard teams off to pre season together! The thinking is this will add competitiveness to the camp and save eth on flights! They will be hitting the desert of Las Vegas for warm weather training✈️🇺🇸⚽️ https://t.co/hY4av33oGl
38,"The Alligators have been sent to Amsterdam for training camp. Plenty of time in the water &amp; gym planned. They’re looking a strong, together and physical bunch of athletes! The hierarchy at @NCUnitedSF have high hopes for this side!🧱⚽️🇳🇱 https://t.co/IbbtYOEejG"
39,"After a leggy pre season tournament display from the the wolf pack, we have sent the squad to Switzerland. Fitness/ endurance levels are the focus and we hope the high altitude &amp; Mountain terrain can help. Hard work starts now Wolves, Go get it!✈️🇨🇭 https://t.co/UosrZddbWe"
40,Finalising all the teams pre season training camps this week. Players returning from holidays ready for the hard work to start next week. Stay tuned👊🏼⚽️ https://t.co/oX8qyA9ICc
41,"RT @NFTeams_: No hype, No fuss.

All we do is execute every day and keep building.

@NFTeams_  will still be here in a decade. Will you?"
42,"RT @CollNFT: Just going to leave this screenshot here, of what’s in store for @NFTeams_⬇️ Very excited to be a part of the league from thes…"
43,RT @CollNFT: Have you got your @NFTeams_  ready for the opening season? The fun gets kicked off in early 2022!! We’re ready to compete at @…
44,"RT @CollNFT: Excited to share @NCUTDNFTeam with you all…My @NFTeams_ Sports Franchise, We’d love you to join our journey and be a part of t…"
45,"Welcome to the NC United Twitter page, we are a @NFTeams_ sports franchise and can’t wait to share our journey with you! We hope you like 3 of our forever teams in the club badge. Meet the other 11 teams in our banner👊🏼⚽️ https://t.co/1Gxpy2oKDA"
