,0
0,@Anonymoux2311 gm
1,@krybharat gm BK
2,gm
3,gn
4,@Vince_Van_Dough ser did you pull a pepemon
5,"#NFTLiverpool 
#Charcoal 

https://t.co/zypRBMMLzD"
6,"#NFTLiverpool 
#painting

https://t.co/nQcpxL0EdY"
7,@andrwwang amazing job Andrew!
8,@Vince_Van_Dough @jeffgdavis gm VVD
9,"@sxtvik @reli3fxyz keep up the wonderful work, Satvik!"
10,@Anonymoux2311 gm Anonymoux
11,@punk6529 gm 6529
12,@krybharat gm BK
13,gn frens
14,@Vince_Van_Dough @mattdesl gm VVD
15,gm
16,gn frens
17,@krybharat gm BK
18,@Vince_Van_Dough @beeple gm VVD
19,gm frens
20,gn
21,@lphaCentauriKid @DrifterShoots legends!
22,@sxtvik well done Satvik!
23,Congrats Sahil! A distribution guru like you will be immensely valuable for any founder https://t.co/mWAeF039wv
24,@krybharat gm BK
25,@Vince_Van_Dough @ArtOnBlockchain gm VVD
26,gm
27,gn ☮️🕊️
28,@Vince_Van_Dough @XCOPYART gm VVD 🦷
29,@krybharat gm BK 🕊️
30,gn frens
31,@ThankYouX @Sothebys @fvckrender @ClaireSilver12 @JNSilva_ @Defacedstudio @iamlirona @thisREO @DrifterShoots @cathsimard_ @michaelbouhanna @Sothebysverse congrats everyone!!
32,@CozomoMedici @BiancaMedici69 @cathsimard_ @DreadlockTvlr @fewocious @MikePekala @SpummaLab This is a star-studded curation board!
33,@krybharat gm BK
34,@Vince_Van_Dough @dmitricherniak gm VVD
35,gm frens
36,gn frens
37,@GeorgiaOEth what a view!!
38,@GBMedici gm GdM
39,@Anonymoux2311 gm Anon
40,@Vince_Van_Dough @JPEGalot gm VVD
41,@krybharat gm BK
42,gm
43,@krybharat @fvckrender gm hoodie gents
44,gn frens
45,@punk6529 @kathrinfederer gm 6529
46,@cryptofishx keep building ser!
47,@Anonymoux2311 gm ser
48,@Vince_Van_Dough @ScrillaVentura gm VVD
49,gm
50,gn frens
51,"@CozomoMedici @K___Dean Signor CdM, my txn included a message. Hope you got a chance to read it! To view:

1. click ""Click to see More""
2. click ""View Input As""
3. select UTF-8"
52,@deekaymotion @Kibatsu_Mecha @KeyboardMonkey3 @seerlight these are beautiful!!
53,@luigidemeo did we come to a consensus on how to pronounce Avalanche and AVAX? I remember seeing a poll recently haha
54,"@TrungTPhan Trung you are hilarious 😂

just saw the rock video, well done!"
55,@SplitCapital red up arrow ser
56,"@Vince_Van_Dough @pxlqart gm VVD, happy Sunday"
57,@krybharat gm BK
58,gm frens
59,gn gn
60,@Vince_Van_Dough @nachonight gm VVD
61,@krybharat gm BK
62,gm frens
63,"gn frens, have a great weekend"
64,@Vince_Van_Dough @apocalypticform gm VVD
65,@krybharat gm BK
66,"gm frens, happy friday"
67,"@randizuckerberg @thehugxyz Randi, this is amaaaaazing!!"
68,gn frens
69,"@zhusu 6529 has a way with words, such a beautiful gift"
70,"@CozomoMedici Mine is on the way ser, I have also included a message

You'll have to view the input data on the txn and change the input to UTF-8

https://t.co/dNY9kIcRcW"
71,@cobie what is your fav pic of yourself
72,"RT @richerd: If you are working on an NFT project along side artists, treat them fairly, respectfully, and as partners. 

I'm tired of seei…"
73,"@jakethedegen congrats Jake, well deserved!"
74,@Anonymoux2311 @punk4156 kind ser have you seen Chapter 1 of the frog prince series I shared with you?!
75,"@Vince_Van_Dough @mayaNFT gm VVD, this piece is a beaut!"
76,@0xmoxxa don't buy mine
77,@punk6529 gm 6529
78,@krybharat gm BK
79,gm frens
80,"@sobylife just noticed the red arrow, nice!"
81,gn frens
82,$AVAX gang rise up! @avalancheavax
83,@punk6529 @iamDCinvestor https://t.co/2Rqz9EetrF
84,"@Anonymoux2311 ser I am making biryani this week, will send a pic!"
85,@OnlyToasted reading between the lines: the pixel dino only shows up when the internet is down ;)
86,"@CozomoMedici Been trying for a while :)

https://t.co/ZzqbCT47i4"
87,"@CozomoMedici I reached out to the Twitter crypto team on behalf of Mt. Apemore and this was their response:

""I can definitely see the need to verify users who are anonymous (or psuedonymous) but the current verification guidelines don't permit this--people need to provide a government ID."""
88,@KeyboardMonkey3 @packyM has anyone told Pelosi about $MAGIC yet?
89,@Jruffhouse my goodness she is beautiful!
90,@punk6529 hahaha good one ser
91,"@mattmedved @nftnow @ReeseW she's a gem!!

matt, please share this charcoal portrait I drew a while back w/ @ReeseW

minted it on opensea so I could send it to her! https://t.co/A3Ll57LgUM"
92,@DeezeFi @CryptoSamurai @fractional_art are you another @SnoopDogg alt ser? https://t.co/O57CbNRLBo
93,help https://t.co/ZO55Nm5w7i
94,"@punk6529 This is a wonderful thread, ser!

In your opinion, is it even worth *trying* to explain this to artists who are vehemently opposed to crypto/NFTs?"
95,@krybharat gm BK
96,@Anonymoux2311 gm ser
97,@Vince_Van_Dough @money_alotta @jivdontexist gm VVD
98,"gm frens, happy humpday"
99,"@Vince_Van_Dough perfect, will post a PEPEfied player soon

american football by the way haha"
