,0
0,@NamrataV01 Gm Namrata!
1,@DorotheeNft Gm Dorothea!
2,@lem__ny @the_film_god GM!
3,@the_film_god a mighty GM it is!
4,@MojyCon Gm to you as well 😊
5,"Gm ❤️

May you find your inner warrior today!

#NFTartist #nftphotographer https://t.co/nQkxR4sLQ4"
6,@micca_art Many thanks to you Micca ❤️
7,@kkayembe I appreciate that! Thank you for taking a look 🥰
8,"@Cassi_Moghan @WomanNFT Thank you so much for the shout out, Cassi 🙏"
9,"@Cassi_Moghan @WomanNFT Happy to hear some interest in male portraits ❤️ I have 3 images on FND that are male nudes as well.
https://t.co/wwfTmQl7IB https://t.co/CiY9VP5scj"
10,"My daughter is 13 today! 🎉🥳

Remember when the best day was just hanging out with your friends and laughing until your face hurt and you were outta quarters 😁

#SundayFunday https://t.co/LTDT8cPac4"
11,@imstefanvasilev @a5ht4r Congrats Steph!! 🙌🏻
12,@the_film_god https://t.co/tQBA9Id9UN
13,"@giorgianza @the_film_god This image was created by @the_film_god 
I’m sharing his work that needs to find some collectors ❤️"
14,"@GiulioAprin Have a wonderful adventure, stay safe, and we all can’t wait to hear about it when you return ✨"
15,"@the_film_god How about the dude who straight up told the Russian Warship “Go fuck yourself”
Huge respect for those brave men."
16,@the_film_god We should start a book club.
17,"RT @thejoecardamone: Current black &amp; white 1/1 photos listed on @withFND 

• ADHD &amp; Me

• Undiscovered

• Forgotten Things

• Power and The…"
18,"RT @VipDigitalpics: Tomorrow’s space Helping our Ukrainian friends 🇺🇦🙏🏽
Join us; @ZironiVioletta @Marta_Malinko @LiNFTPhotograp1 @EriVlc &amp;…"
19,@the_film_god That’s on my list to read 👍🏻
20,@GBMedici My cantankerous Supervisor 😁 Don’t pick her up - she bites. https://t.co/zGv4KNSUsF
21,"@teexels @opensea Ohhhh, I just want to pick this guy up and take him home ❤️"
22,Prayers for all the people in Ukraine right now  🇺🇦 https://t.co/Fy4rrm974R
23,"RT @Cardelucci: #artTANK

PLATE 3
I stood in my family's backyard watching the sun glow above the palm trees as the California wildfires fi…"
24,@the_film_god We need some sales up in here 🙌🏻
25,"When all seems lost we anchor ourselves in the present moment and connect to the self.
#artTANK 

""Isle of Man""
https://t.co/iYfjzwkMru https://t.co/MJWopxFB8m"
26,".@LivengoodKat is the artist who created this portrait of the disappearing wild horses of the American West.
#artTANK 

https://t.co/H8ZVg6oC15 https://t.co/umGmNjXqbG"
27,"Would like to bring attention to this beautiful piece by @the_film_god available for sale on FND
#artTANK 

https://t.co/lCi9jv0Abx https://t.co/z79ktEZmtw"
28,@BiancaMedici69 .@jasonophoto is a masterful photographer living in a magical place. He creates beautiful images and gives back so much to his community. https://t.co/p2uoywLPCw
29,@LivengoodKat @BiancaMedici69 So much love for you Kat!
30,@Cardelucci @BiancaMedici69 Thank you so much Jess!
31,@BiancaMedici69 Kat Livengood is a phenomenal photographer with her wild horses of the American West collection. https://t.co/0tMDjM01De https://t.co/ASvJ687vdB
32,@Redto62 Thank you so much for the kind words and appreciation Tony ❤️
33,@catnumber14 Thank you Cat 😊
34,"""I create shapes with my body. I am a sculptor and I am the clay. I create temporary work of art on and off the mat. Life is my performance piece."" Keric Morinaga

""I Am Spirit"" is part of my Inside the Warrior collection as a 1/1 NFT
https://t.co/aXyf3NG0o8

#nftphotography https://t.co/roWQTIT32d"
35,"RT @NamrataV01: @MetaJungleNFT My twos... a couple walking down the cobblestone alley in Venice!!! 

https://t.co/W3YITu7S0B https://t.co/F…"
36,"@MetaJungleNFT This one is named “Open Your Heart” from my collection of AcroYoga couples. These images reflect not only intimacy, but complete trust and unspoken communication between the partners.

https://t.co/PjY02U7HVk https://t.co/ipZrMtVdap"
37,"If you’re looking to add some lovely warm landscape images to your collection, check out this one in OS 🔥 https://t.co/9XYnLNe9dt"
38,"@honeypepp3r @jaimedelpizz0 Keep grinding, friend. Took me months to make my first sale. It will happen ✨"
39,"@zigmarillion Keep doing the lord’s work, my friend 😁"
40,@catnumber14 gm Cat! 😊
41,Small moments make the biggest impact in your life. https://t.co/qfmJXzd7ND
42,"Gm ❤️

May you have someone who offers you a steady hand of reassurance when you really need it.

#NFTartist #nftphotography https://t.co/7Wv57MByPg"
43,RT @teexels: gm fam ☕️ have an awesome day and may you get that bid or sale you've been waiting for! 🙏🏼 https://t.co/vFLBvbbybf
44,@ContessinaMedi Gm ❤️
45,@Vik_Vii7 Thank you Vik 😊
46,"""Rain On Me""
part of my genesis collection minted July 2021 on FND

#NFTLiverpool 
#Photography 

https://t.co/cxIIYYZU0N https://t.co/inKodSxuQz"
47,@shawnmoreton https://t.co/3PDCBg4bW7
48,@shawnmoreton I ❤️ B&amp;W https://t.co/SWYOSEp3Ak
49,"Firefly pose in B&amp;W on a deserted beach in a land far far away...

#NFTartist #nftphotography https://t.co/CEGyH9WLmn"
50,@the_film_god You don’t sleep anyway 🤷‍♀️ https://t.co/jTMbSWDlLL
51,@cathsimard_ Happy shopping 🛍 https://t.co/CXDG8NLYDm
52,"@aaronrferguson @cathsimard_ You beat me to it, Aaron 😆"
53,@1qban @jasonophoto @natparksnft Been to Yosemite 3x but it’s time to take my daughter and show her this amazing place 💫
54,@NftSariyildiz Thank you for sharing 🙏😊
55,@MetaJungleNFT @paperthynn @AlphaTrilogy I love the word sharing instead of shilling ❤️
56,@AlphaTrilogy @paperthynn @thejoecardamone I listened in as long as I could this morning. Great discussion! 🙏
57,@jasonophoto The monk seals need love ❤️ especially when he’s as adorable and this guy.
58,@zigmarillion Right back at ya Zig!
59,Monk Seal Monday 🥰 https://t.co/1lwCkbj0jz
60,@GBMedici Gm to the G ❤️
61,@the_tara_b Have a fabulous day Tara 🥰
62,"Gm to those who are starting their day 🔥

Gn to those of us who are heading off to bed 🥱

#nftphotography #NFTartist https://t.co/65vmd9lSAi"
63,@missevaphoto @jaimedelpizz0 It’s waaaay more common than it should be…especially in SoCal. When you are so distracted that you drive away from the pump with the hose still in your gas tank…you might need to unplug and meditate. Often.
64,"@cathsimard_ My perspective is that of an artist and someone who has not been able to purchase/invest in a pfp project. 
I think people buy photography NFT for the sake of the art and the artist. People buy a pfp because it might be a winning lottery ticket. Am I wrong?"
65,"@the_film_god 😆 I’m usually covered in wet sand, mud, and sweat when I’m done shooting on location…and people wonder why I don’t have BTS photos!"
66,"@GBMedici @cathsimard_ I’ve been imagining that for a while ✨ 
and waiting patiently."
67,@CozomoMedici @deekaymotion Incredibly grateful to receive this lovely NFT gift 🙏 Many many thanks to @deekaymotion and @CozomoMedici ❤️
68,@the_film_god @MetaJungleNFT https://t.co/F2mEMjgD0t
69,@teexels I appreciate you 😊
70,@LivengoodKat @ArtographyEth Thank you for the tag Kat! 🙏
71,@teexels GREAT names for this collection! The. One named Cersei is perfect. Those eyes are so full of pain…just amazing portraits.
72,@teexels I love that you named him Snow ❄️ He looks like he’s posing for you!
73,@teexels Look at this beautiful feline ❤️
74,"I love seeing creative perspectives of famous landmarks that have been photographed a million times. 

Very unique and creative 💫 https://t.co/GgMMMYktuF"
75,@teexels @MetaJungleNFT He’s my little sweetie ❤️
76,"@AlphaTrilogy @MetaJungleNFT Many thanks 🙏
He’s quite photogenic isn’t he? 😁"
77,"""Open Your Heart"" ❤️
from my Language of Connection collection

#NFTLiverpool
#photography 
https://t.co/GXqRIarCSZ https://t.co/T4TtGnT82A"
78,Fantastic storytelling here 💫 https://t.co/IiIgCoHQKV
79,@lorigraceaz Incredible colors in this image ✨
80,@NFTupdate First collection on Tezos
81,RT @AgataJRadtke: Gm World https://t.co/XGRuXaFZiL
82,@visualsuplex @MetaJungleNFT Beautiful image to honor a part of your heart as well as your family ❤️
83,@abenz_nft @MetaJungleNFT Cats don’t have owners…they have staff 😆
84,@MetaJungleNFT When Leon was just a lad. He likes to curl up with a good book 😊 https://t.co/l4OzH3yLiH
85,"Those ""in between"" moments are what I look for when working with someone. The moments they are concentrating, lost in thought, getting into a pose, or the that breath that is exhaled when the pose is broken.

#NFTartist #nftphotography https://t.co/G9rYKKNw55"
