,0
0,"RT @comics_meta: 1/2
🧘🆒 Zen Terrace 🆒🧘
Thanks to the 3D artists for this magnificent terrace💥
Zen Loft by @mewmewnami 🪵
Bamboo bed by @DevC…"
1,"ive finished givingaway🔥🍵
to @Nightmar9_ @kakarottoETH @Bent0118 @SpaceballEth @LuxLiveOfficial 
sorry for late🙏 
and thank you all for participation https://t.co/SWAVBO4p3w"
2,"Finally it’s done✅
I gave it away to @ReadyReset0456 

Thank you all for participation https://t.co/PuuVnJhXwa"
3,"RTFKT logo chairs and tables
#spacepod #lootpod
https://t.co/wQ9pFHL2Nl"
4,"RT @mrmod_eth: Gm fam👋

I created 3D animated Skateboards for your #Spacepod and #lootpod by @RTFKTstudios &amp; @oncyber_io. 

This is my firs…"
5,"follow this list and catch up on PodX creators
#SpacePod #LootPod @RTFKTstudios
https://t.co/6s7qhNH6fO"
6,"#limegang
https://t.co/OZGeMnUxA4"
7,Holy shit I haven’t succeeded in transferring on OpenSea for about a week because of its error🤷🏻‍♂️
8,"follow this list and catch up on PodX creators
#SpacePod #LootPod @RTFKTstudios
https://t.co/6s7qhNH6fO"
9,"RTFKT logo chairs and tables
#spacepod #lootpod
https://t.co/YsGXqBk2UT"
10,"RT @Web3Grazi: .@RTFKTstudios LOOT Pod + Quest Portal Room SCI-FI Skins!

Designed with ❤️&amp;🦉 @FortunaKripto 

Now available at: https://t.c…"
11,"RTFKT logo chairs and tables
#spacepod #lootpod
https://t.co/aLHcZWUoqC"
12,"RTFKT logo chairs and tables
#spacepod #lootpod
https://t.co/2qriTEMK2O"
13,"RT @neality_eth: 茶室 - tea room

3 colors 
・Matcha 🍵 
・Red🔴 
・Black &amp; White⚫️⚪️

I’ll give it away to 5 people
・retweet🔁 this tweet
・followi…"
14,"RT @artbyblizzy: Designed my very first #clonex #lootpod room from @RTFKTstudios ! These are so fun to make :D

Decided to make it Steampun…"
15,"RTFKT logo chairs and tables
#spacepod #lootpod
https://t.co/ZC22rRPi7T"
16,"茶室 - tea room

3 colors 
・Matcha 🍵 
・Red🔴 
・Black &amp; White⚫️⚪️

I’ll give it away to 5 people
・retweet🔁 this tweet
・following me
・reply your eth address⛓ and color you want

deadline: PST 0:00 AM 2/22
@oncyber_io @RTFKTstudios @benitopagotto #lootpod https://t.co/v7dhmrSQl8"
17,"AR experience from this link⛓(only iOS device available)
https://t.co/ijlFT2E83o https://t.co/YMHlEtD5SK"
18,"RT @Shazaibmov: Demon Chill Pod 🛸 for your clones - kick back and vibe!

Now on OS: https://t.co/VOjZuBvnW9

Giving some away to the @RTFKT…"
19,"follow this list and catch up on PodX creators
#SpacePod #LootPod @RTFKTstudios
https://t.co/6s7qhNH6fO"
20,@YnSharuka haha true😂
21,https://t.co/RnZPZuKtRO
22,"AZK Claw Machine in my room 
#ikz #azukiart https://t.co/rhCs2yUsXt"
23,"Hi #Azuki and #PodX fam⛩👁‍🗨🌊
https://t.co/oj6QYbqs7f"
24,"RTFKT logo chairs and tables
#spacepod #lootpod
https://t.co/ZC22rRxGJj"
25,"RT @Cyberthebaby: thank you very much friend, only top quality project 🔥"
26,"RT @BerKai97: Hey, #CloneX fam! 🔴

New Colorful Lizards 3D for @RTFKTstudios #LootPod🦎

Limited 100 Edition 🦎
I'm giving away 20 of them fo…"
27,"Finished giving away 
@FabienFusil @maxgarastrogolu @mags87blabla @Cruz_Bug @Amonrasu1 @kuromie @eternal_tl
 @ZianDevian @Nftem888 @Cyberthebaby 

thank you all for participating my giving away ⛩🔥 https://t.co/841oRPjnZB"
28,"RT @Toprak3d: #CloneX fam [Zen Garden] - Ground! is ready.

I will be releasing light baked
[Zen Garden] assets in [Zen Garden] collection.…"
29,sorry fam it’s delayed to send because of error on OpenSea https://t.co/841oRPjnZB
30,"RT @neality_eth: “Noise Cube for Metaverse”
collaborative work with @kuno_does_not 

I’m gonna give it away to only 1️⃣

・retweet🔁 this twe…"
31,"RT @ArtnFactxVerse: An exclusive for our #CloneXFam. 🗿
Drip, dropping today into your #spacepod. 

💧RT and Follow
💧Tag your fellow #RTFKT d…"
32,"RTFKT logo chairs and tables
#spacepod #lootpod
https://t.co/Se9uixkEsE"
33,too good https://t.co/PUO8TOA1mU
34,are you using OpenSea app on your smartphone??
35,👍🏻🙌🏻✨✨ https://t.co/ROEvNn55Y4
36,"RT @IsmToys: Gm

New things are on the horizon https://t.co/0uxJBN3Cmf"
37,"“Noise Cube for Metaverse”
collaborative work with @kuno_does_not 

I’m gonna give it away to only 1️⃣

・retweet🔁 this tweet
・following me
・reply your eth address⛓

deadline: PST 7:00 AM 2/19
@oncyber_io @RTFKTstudios @benitopagotto #spacepod #lootpod https://t.co/ESEXfYmL8L https://t.co/nuSgBbo8L7"
38,"RTFKT logo chairs and tables
#spacepod #lootpod
https://t.co/hqpW70Pcn6"
39,"RT @Shazaibmov: Sleep Pods 🛸 for your clones - get your naps Metaverse ready!

I had to repost this because it was the wrong link 😅
Now on…"
40,"follow this list and catch up on PodX creators
#SpacePod #LootPod @RTFKTstudios
https://t.co/6s7qhNH6fO"
41,"RT @neality_eth: Yoooo #Azuki fam it’s time to airdrop
Now I’m gonna giving away “Sekitei (小豆 red)”  to 10 people🔥⛩✨

・retweet🔁 this tweet…"
42,@beb_eth GOOD JOB👍🏻😂😂
43,"0.009eth available 
https://t.co/f4dE7DYzkn"
44,https://t.co/lj9wbNq54q
45,"RT @neality_eth: ayooo this is a collaborative project with him “Noise Cube for Metaverse” ⬛️🔥

I’ll give it away soon
Don’t miss it👁‍🗨

av…"
46,"RTFKT logo chairs and tables
#spacepod #lootpod
https://t.co/hqpW70Pcn6"
