,0
0,"RT @ThePossessedNFT: 🧪🧪🧪 New test subject 🧪🧪🧪

Brilliant to see OGs looking out for new members of the posse and helping them out. @NATE916…"
1,"RT @LonelyLegendNFT: @LonelyLegendNFT🤝@WizardPassNFT 

We will be giving away:
• 10 whitelist spots for Lonely Legends
• 10 whitelist spots…"
2,"@champtgram @LonelyLegendNFT @champsonlypass @DocEthereum @devlekit @anshikagaur @Matthewnfts 

0x9CBE0765707A0766cBF8999610F7F9dea5f6866D
LFG.0.eth#0862"
3,"RT @champtgram: 🚨 GIVING AWAY @LonelyLegendNFT WHITELIST 🚨

Seems to be lots of excitement around this one 👀

1⃣ Like, RT &amp; follow me + @ch…"
4,RT @ThePossessedNFT: 🔥 35K 🔥 You've been keeping us busy with these milestones! Welcome to the #posse everyone. 🙌 https://t.co/GszwkVvkUh
5,@ThePossessedNFT https://t.co/Y6jD51TLLM
6,@ThePossessedNFT Lfg
7,"RT @DocEthereum: @deekaymotion @MotionMarkus This is so cute❤️❤️❤️

Can she join? https://t.co/WzsxOU7O26"
8,"RT @DocEthereum: @whatthefurr Hello? 

Whitelist Ser? https://t.co/ai0v6MHrR8"
9,@OttoSuwenNFT @LonelyLegendNFT ❤️
10,@ThePossessedNFT @niftyportal @allnick @piovincenzo_ Posses me
11,RT @ThePossessedNFT: Introducing another OG Lab partner  |||||| @niftyportal by @allnick  and @piovincenzo_ ||||||| 🧪 Welcome to the new te…
12,"RT @IAPonomarenko: Sitting alone in a wartime city in the night, sipping iced whiskey, listening to the sound of air raid sirens roar, look…"
13,"RT @ukrainestream: An Argentine journalist reported that her guide in #Kyiv asked her to take care of her daughter, while the family stayed…"
14,@ThePossessedNFT @BrolicDegen Lfg......
15,"RT @ThePossessedNFT: 🚨 30,000 🚨 The posse is growing fast! Welcome frens, we’re just getting started. GN ✌️ https://t.co/DhUKShbemI"
16,"4:44 
Uhhhhhh https://t.co/AKu4yMIsgS"
17,"RT @InvisiblePetNFT: WHITELIST GIVEAWAY 🎉

We are giving away 20 whitelist spots! 

To enter:
✅Follow @InvisiblePetNFT 
❤️Like + RT
🤝Tag a…"
18,@DocEthereum @LordSlabs Don’t worry @LordSlabs will see you.👀💚
19,@DocEthereum @LordSlabs Damn That’s a lifetime in NFT space; you alright girl?
20,RT @DocEthereum: @LordSlabs Day 56 of tagging; do you see me? https://t.co/X4FcNLscs0
21,@DocEthereum @whatthefurr 😂😂😂
22,@DocEthereum @whatthefurr This is sopretty.😂
23,RT @DocEthereum: @whatthefurr Let’s #Posse Together https://t.co/ivYGRWbLnn
24,RT @DocEthereum: @whatthefurr Let’s be sexy together. https://t.co/kxlvSH4u0L
25,@ThePossessedNFT Waiting for his turn
26,@ThePossessedNFT https://t.co/0YmChmHOp6
27,@DocEthereum @ashh_eth 🔥🔥🔥
28,RT @DocEthereum: @ashh_eth Hope I get noticed. https://t.co/ZKwfPn9Egc
29,@DocEthereum @ashh_eth Lovingit.
