,0
0,+1 😪💙💛🕊 https://t.co/9xT6k5Vuuu
1,RT @withgar: 🏴󠁧󠁢󠁷󠁬󠁳󠁿 Happy St David’s day #wales #cymru #SaintDavidsDay #StDavidsDay2022 #cymruambyth https://t.co/nYKURbK7Ch
2,"Working on an NFT collection to support an Ukraine Emergency Response Fund. 💙💛🕊

🗓 Sale will start on 3/3/2022 

More information tomorrow 🙏🏾 https://t.co/eDZGzUd1ti"
3,RT @ThomasKakareko: And Gm again from Porto! Wasn’t happy with the shot I’ve posted today so I deleted it. Always trying to instantly share…
4,"RT @withgar: When the mood is so strong you don’t just see it, you feel it! #scotland #moody #skye #bluehour #cinematic #TwitterNatureCommu…"
5,RT @louisdazy: My favorite color is rain // https://t.co/AJVTqKp2uw
6,"Berlin, February 27 2022 💙💛🕊

More than 100.000 people attended today’s peaceful protest. 🌍

Proud to be a Berliner! 🐻

#Peace #nowar #StandWithUkriane #Berlin https://t.co/mlSbmJVdl2"
7,@ThomasKakareko Gaaaaanz viel Spaß! 😍🖤
8,@anhyeong_ Ich Danke dir 💙💛🙏🏾🕊
9,"RT @FFF_Berlin: ✌️500.000✌️ Berliners on the streets against war! We are rising for Ukraine People - Join us, now!
#StandWithUkraine 🇺🇦 #Ju…"
10,"Berlin, February 26 2022 💙💛🕊

Vigil in fromt of the Russian embassy. 

#StandWithUkraine #NoWar #Ukrania https://t.co/aQGaAianX4"
11,Good. Now ban them from SWIFT. https://t.co/IXKhczl3Io
12,@NadineSPictures 🙏🏾🕊
13,"RT @nickfabian_nft: Gm frens! I still find it difficult to just carry on as I have been because of the war in Ukraine. Unfortunately, pausi…"
14,"RT @MasterChanX: It's time to step up, #mfers
Mfer Charity just released this sweet limited edition NFT (only 1000!) with all net proceeds…"
15,@DracheTech11 Thank you 💙💛🕊🙏🏾
16,@UnknownCo123 The world needs more of people like you! I appreciate you more &amp; more! 🙏🏾
17,@ryanditchphoto The least I can do in these terrible times. Thamks for supporting me on spreading a message of love &amp; peace. 🙏🏾💙💛🕊
18,"I cannot simply proceed with cool images as if nothing would be happening… thinking of my friends in the Ukraine all day &amp; night long. 

Stay strong &amp; stay as safe as possible 💙💛
-
Berlin, February 24 2022 🕊 https://t.co/x2P4JOKwID"
19,RT @BhushanVishwas: 🇺🇦 A THREAD OF UKRAINIAN ARTIST'S ARTWORK 🇺🇦
20,RT @Raylivez1: 🇺🇦much love
21,@Wandering_Jones 💙💛🕊
22,"RT @jonny_melon: In full support of what's happening right now, we will be prioritizing Ukrainian artists on the speaker panel and art proj…"
23,"@Luisa_jpg Don’t worry - there are so many ways to demonstrate solidarity &amp; to spread a message of peace, love &amp; freedom. 💙💛🕊"
24,#ukraine #Freedom #peace #NoWar #berlin
25,"Berlin, February 24 2022 🕊 https://t.co/QCzIndeukm"
26,"RT @Elijah_sad: Hello everyone who knows me and does not know

I am Elijah a photographer from Ukraine.
I share my feelings through photos…"
27,@louisdazy @girldadNFT @sartoshi_nft Green mfers rock 💚 https://t.co/eGtnAsaRBi
28,"RT @nickfabian_nft: I am still speechless. ""War in Europe"" is so unreal. People are dying 2 hours by plane away from here and are afraid fo…"
29,"@Patrick_Kurth Danke, dass du die Verhältnisse so verständlich aufzeigst Patrick. 🙏🏾💛"
30,RT @Patrick_Kurth: Falls für jemanden der Überfall auf die #Ukraine weit weg ist: Die Menschen in den Luftschutzbunkern in Lwiw befinden si…
31,@ErenJamm That says a lot about us as a society
32,"@PhilineBernard Yeah, it’s absolutely terrifying &amp; so unnecessary 😔"
33,@zicapemain @ErenJamm I wish we could do more 💙💛
34,@felixlupascu @ErenJamm It absolutely is 😔
35,@DeilamiNFTs It’s so sickening… we simply don’t learn from the past… 😔
36,@louisdazy 💙💛
37,@ErenJamm I‘ll never understand the why… devastating
38,RT @ErenJamm: Not a good morning. 🙏🏼🇺🇦
39,"Currently in touch with friends in the Ukraine, mainly Kiev area, and it’s devastating to read what they’re going through &amp; it feels devastating to feel so helpless. Sending prayers &amp; love to the people of Ukraine! 💙💛

We‘re standing by your side! 🙏🏾

#peaceforukraine"
40,RT @NadineSPictures: #mfers say ‘all we want is world peace’ https://t.co/1OP9FJtgZY
41,@a_l_x_ender Thank you so much fam! 🖤🙏🏾
42,@ErenJamm Bro! 🖤🙏🏾 So glad that you like this one! 😍
43,@ThomasKakareko Couldn’t agree more 🎞🗽🖤
44,@samaikins7 Thank you so much! 🙏🏾🙏🏾🙏🏾
45,@timmmchen Almost 2m 🙃
46,@ohmygoshia Glad that you like it! ☺️🙏🏾
47,@CiruJuanjo Much appreciated ☺️🙏🏾
48,"@timmmchen Thank you so much Tim! 😍🙏🏾

And indeed, even I felt small there 👀"
49,@nickfabian_nft Vielen lieben Dank dir Fam 😍🙏🏾
50,@NFTopix I truly appreciate these kind words! 🙏🏾
51,"@declanrmc I wish 🖤
Was in NYC until 1 1/2 weeks ago, then in Iceland &amp; now back in good old Berlin. 😌"
52,@MarcPeskoller Thank you so much for such a great feedback fam! The 85mm really shined here 😍
53,@jennvisuals Thank you so much for being the most encouraging soul ever! 🖤🙏🏾
54,@jaredsavino Ayy! Means a lot to read this from you! Thanks a bunch fam! 😳🙏🏾
55,@legendaryalex_ @Tracing_Stories Thanks a lot for your kind feedback! I appreciate you! ☺️🙏🏾🎞
56,@turkwisee My favorite state of mind 🧘🏾‍♂️
57,"@NadineSPictures The days I tried the least, I got rewarded the most - simply enjoy &amp; have a good time! ☺️"
58,@Tracing_Stories Thank you so much for your incredibly kind feedback fam! 🙇🏾‍♂️🙏🏾
59,@NadineSPictures I have absolutely no doubt whatsoever that you’re going to exceed any kind of expectations. 😍😍😍
60,"These Times Square moments 🎞🗽🖤

#streetphotography https://t.co/FN4tgM6beA"
61,@ErenJamm @turkwisee @BiancaMedici69 @Wandering_Jones @BerkerDalmis @sith_exposures @Tylers_journey @monsieurkivanc @masisus @_davidsark Thank you so much for the love fam! 🙇🏾‍♂️🙏🏾🖤
62,So excited for this drop! 😍🎞 https://t.co/viOcJgvJ8g
63,"RT @ThomasKakareko: For me, NFT was never just about selling my art. What I appreciate most about this new community is the respect and ope…"
64,@azukimfers @sartoshi_nft So mfin' stoked! 👀
65,@sean_cgn @withFND That’s the least I can do 🖤
66,"@sean_cgn @withFND Woah! 🤯

This one really makes an impact! What a masterpiece fam! 😍"
67,"RT @sean_cgn: gm everyone ☕️

- ""Vajolet"" is now available on @withFND 

- reserve price: 0.4 $ETH

https://t.co/oDRpZoNaRY https://t.co/Jt…"
68,@a_l_x_ender @selaru_ovidiu @nickfabian_nft @StreetEvolution @FujifilmDE Couldn’t have said it any better 🖤
69,"@a_l_x_ender Going through the first NYC photos, I have no doubt whatsoever that I‘ll launch that collection soon. 😍🎞"
70,@jaredsavino Way too kind of you fam! 🙇🏾‍♂️
71,"RT @Tracing_Stories: Gm Gm! This one speaks for itself…
#streetphotography https://t.co/T1FYZA3wzn"
72,"RT @Nickmillers1: Only one last piece available on the primary market from the “Dark City Chronicles”.

Soul of the City. https://t.co/jY7R…"
73,RT @Jintoniic2: Exit to NEW YORK. https://t.co/rZf8XvQv5k
74,@Jintoniic2 Lovely double exposure fam! 😍🎞
75,RT @TheEstherWoo: Chinatown stroll #x100v #NYC https://t.co/VdPKfM4fzN
76,"@davidignaz1993 This one’s so damn good! 😍

What a night it has been! 🗽🎞"
77,"@davidignaz1993 I appreciate you a lot my friend 😳🙏🏾🖤

LFG!!! 👀"
78,"Who’s ready to rewrite the narrative of photography NFTs? 🎞📸

Cards of New York - coming in March 2022! 🗽

Stay tuned! 💎 https://t.co/HGPjHQvRUg"
79,@NadineSPictures @Pacobirds @StreetEvolution @opensea @_fujilove_ @fujixpassion Welcome to my world 😂😂😂
80,"RT @NadineSPictures: Gm fren!🙋🏻‍♀️🥂
I am about to online check in my flight to NYC 🗽. 

Show me an image of your last trip - I rt my favori…"
81,@NadineSPictures @StreetEvolution @opensea @_fujilove_ @fujixpassion Wishing you heaps of fun in NYC 😍🎞 https://t.co/8ifgaEBFI1
82,"RT @Nickmillers1: My debut collection “Dark City Chronicles” is now officially out. 

. 40 1/1 images
. 0.2 Ξ each
. Only 4 pieces left in…"
83,@San_fabito @arontphotos Glad that you like it fam 😍🙏🏾
84,When in an ice cave with @arontphotos 🤯🇮🇸💙 https://t.co/mXWKlq0e8u
85,@bychiaraalexa Love all your works 😍
86,"RT @bychiaraalexa: gm my friends!

you might know my AFTER HOURS work but today it’s time to introduce you to my actual work over the past…"
87,"Thank you so much for your warm words Jared &amp; congratulations on your first of many sales! 👏🏾😍

Grateful! 🙏🏾🖤 https://t.co/JkucI2VSHJ"
88,"@declanrmc @jaredsavino @Tylers_journey @billydeee_ @nathanabauman @Nickmillers1 @a_l_x_ender @DrifterShoots +1 for this!!! 🚀🚀🚀

I feel absolutely honored that I‘m able to make a difference on your journey! It’s a pleasure to be a part of it! 😍🙏🏾

Happy for you fam! 🖤"
89,"RT @jaredsavino: I SOLD MY FIRST PHOTO FAM😍

“Sun Song” ☀️

A 1/1 from my newest collection “A Golden Dream” was collected by an unnamed co…"
90,"RT @nickfabian_nft: Frens, fam and #mfers! 📸🚀

Just 3 pieces left of my debut collection ""Contrast"". Would mean the world to me, to be sold…"
91,"RT @Jintoniic2: Thanks to @UnknownCo123 for collecting „The old man“ from my NFT collection „Nostalgiabeyond“ on @opensea 

Appreciate it!…"
92,@Jintoniic2 @UnknownCo123 @opensea Biggest congratulations fam! Super happy to see your work getting its well deserved recognition! 👏🏾👏🏾👏🏾😍
93,"@luke_jclark Not yet, but on my bucket list! 😍

Wishing you heaps of fun fam! 🙌🏾"
94,"@nickdandria Gm my man! ☕️
Hope you’re having a good one ☀️"
95,@ThomasKakareko Forever grateful 🖤🙏🏾
96,@ThomasKakareko I guess many of us are super excited 😍
97,@michaelboegl @DracheTech11 @ThomasKakareko Hope you’re having a good one fam ☀️☺️
98,@thekosnio Thank you so much for your incredibly generous words fam! I appreciate you! 🖤🙏🏾
