,0
0,RT @hard_fizz: Fizz X SPC #lesssgooo https://t.co/d3FTd4xp8t @SaltyPirateCrew
1,RT @hard_fizz: 🚀🚀🚀🚀
2,"RT @Hyakki_FTM: So... I got myself a pirate 🏴‍☠️ @SaltyPirateCrew 
Super clean artwork and great project 🔥
#57 Rarity https://t.co/0YNsH0P2…"
3,@RTFKTstudios 🧠
4,@itscleaves probablynothing👀.eth
5,"RT @SaltyPirateCrew: Phase 2.0 coming soon...

Head over to our Discord to be the first in the know.

🕹️💰 https://t.co/NAY8ras0zS"
6,@DJNFT101 Ledger Nano X no question
7,BRING YOUR TOKENS @byt_inc
8,RT @itscleaves: Extremely bullish on @byt_inc
9,RT @byt_inc: Come join us for our first AMA! It starts....NOW https://t.co/IhZlFC4AO1
10,@xbotnft @KINGOFCLONEX degenatron.eth https://t.co/L9e8ktf5pd
11,@SaltyPirateCrew LFG https://t.co/V2mrMhcR9A
12,@CoolCoinERC @dela_tiges @TomDelahunt @RickyCappell
13,@nextfckingthing @RTFKTstudios 🤝 #WAGMI https://t.co/9VOACUUk05
14,@brxy_z @RTFKTstudios I'm hoping it has something to do with the clonex game they're building in sandbox
15,@clonexbot @RickyCappell
16,@LunarCel_ @RTFKTstudios 🤝 https://t.co/YXNpfIVWmS
17,@RTFKTstudios WAGMI https://t.co/FL2uTLfLyL
18,@TheAlienBoyNFT Hard to go past this lol https://t.co/xyvx2zZe74
19,@seanodev Great cop 🔥
20,@Karlo72169988 @SaltyPirateCrew Gold jacket gang 👊🔥
21,"@Jaydentrump__ @doodles Should look into @SaltyPirateCrew 

✅3K Genesis
✅IRL Brand Collabs already locked in
✅Fully Doxxed Aussie Team + Ghost Gaming
✅Staking/Utility Roadmap
✅Metaverse Parties https://t.co/SPrAkJK9ZM"
22,@punk6333 @SaltyPirateCrew Damn is that an undead king? 🔥🔥
23,@RBsNFTs @SaltyPirateCrew We like the pirates https://t.co/KpDoYBOONh
