,0
0,@jyxdi You filthy degen 😜
1,RT @ImFrankAnthony: Happy to have been able to deliver this piece to our friend and @zappbairnft supporter @MikeMumola thanks to @biscuitsC…
2,@TimoJenzer @TikTokInvestors 😂
3,@Mr_Mbush oh dear 😂
4,I will continue the rest of the story on another day 🍺
5,I decided to experiment with art. I think it was in the middle of the night when I created a half human half machine entity. I was on anti anxiety meds at the time.This piece represented the feeling of nothing. Emptiness.This would later become CYBORG #1 https://t.co/rzL6BOI8I4👇 https://t.co/YCDFRHd3Ul
6,I was sitting on the sofa one day and discovered GAN art. I’m an IT guy so the idea of creating art via Ai was intriguing. Some days went by and as usual started feeling depressed and anxious again. It was then when @Bitcojner told me “you need to express your emotions somehow”👇 https://t.co/3aIfofh8PS
7,"Art is valued in this space. The collectible aspect was intriguing too. (@Pokemon cards anyone?) How could I afford buying one? With mortage, kids, expenses-it seemed impossible. I even mentioned that during my interview with @allysonnewell @ColorCrypto https://t.co/zbm50QXDtK 👇"
8,"I’m an IT professional by day. As you might know I suffer from anxiety, depression and panic attacks. I was going through a rough patch at the time. I always found art soothing when I was a kid so #NFTs was extremely exciting to me. @Bitcojner had mentioned to me @Etherlambos. 👇 https://t.co/GREPMJgJoh"
9,"No bs advice of @kevinolearytv. Just 6 months ago I could barley afford paying a single txn on ETH, let alone own an NFT. I remember talking with @Bitcojner who told me one thing that changed my life: You’ve got to act at some point. How I turned my negativity into NFTs. 👇 https://t.co/WgHLwQeT13"
10,@thetitanborn 💯 %
11,RT @takegreenpill: I digested the @Strongblock_io light paper. StrongChain will be the leader in “infrastructure DeFi” and I see many big n…
12,Oh wow look who is following me! Thanks @GRAYCRAFTnft 🔥🙌 https://t.co/yBI5bAbmKT
13,@RTFKTConne @RTFKTstudios @clegfx @Zaptio @benitopagotto @Nikgopalani @CardilloSamuel @toby1tooth @iconbull @blenderdac @RTFKTLukson Congratz Conne. You was the one to give me the title of creator on RTFKT Hub! Forever grateful 🙌
14,RT @takegreenpill: Stop playing with the king $STRONG https://t.co/OBBf05vjyi
15,I will go ahead and say it. Putin must resign. If not he must be removed with force by any means necessary. Take it as you will.
16,"@TheAlienBoyNFT Yeah, I get it. I have my own collections I keep on producing art and won’t look back. I want to get known as an artist. To me it’s more important than the quick buck i could do by a rug. You have a long term vision that’s why I bought! Keep on crushing! 🔥"
17,"@TheAlienBoyNFT no point in rugging. You can make a hell of a lot of money just by being you plus it’s a great project, if I say so."
18,@Bitcojner @therealLouey 6 ETH for a satoshi EtherLambo? lol not gonna happen 😂
19,@arcadedotinc @jimmyfallon @Bitcojner
20,"RT @ecemdilankose: My latest installation “Original by Nature”🌸🌸

i’ve created 3 art pieces for @TheGlenlivet and i am gonna perform a live…"
21,@ecemdilankose @TheGlenlivet @studiomercado @ekbicyeic Incredible Whisky and incredible art. 2 of the best things in life. Love it. Well done!
22,@baconesq $ROIDS would be fine too
23,@JetSetTogether The bastards
24,@PuffYatty Well... https://t.co/4wL362bR5f
25,@Bitcojner 😂
26,@Bitcojner Sosig fest?
27,@eddiegangland Sorry to hear ed. I hope gangland jr is doing ok.
28,"This CYBORG is owned by a valued member. Beautiful specimen.

https://t.co/uMyaMQLNAx

@opensea #OpenSeaNFT #EtherCyborgs #ImmaCyborg #NFTCollection #NFTs #NFTartist https://t.co/Vy6Arv3KF5"
29,"I have 10 imaginary ETH what floor should I act like I am sweeping?

Also show me your art but no links because I won’t buy.

I will also give away an imaginary BAYC.

Ah and I am from Ukraine even tho I am really not.

Am I doing engagement farming right?"
30,@Mr_Mbush I haz 3 ETH wot project yada yada
31,@JetSetTogether 😂
32,@yermyoutwest Yeah these days suck balls with what’s going on. Figured this is the right cyborg to wear lol
33,@oBlob_ @gmcafeNFT @BenColefax That is awesome!
34,"RT @Anthonyhurd: 3 collections, 1 artist. Being a part of any of them makes you a part of all of them. 

https://t.co/wGcWrcDTeQ
https://t.…"
35,@JetSetTogether Christ
36,@OMGAnt That was the idea! 😄
37,#NewProfilePic https://t.co/XJM0NGYlAf
38,#UkraineUnderAttack #UkraineWar https://t.co/fKnYdP5DJO
39,"Collections with crap art selling for 3 ETH. Meanwhile, these are #EtherCyborgs

https://t.co/uMyaMQLNAx

@opensea #OpenSeaNFT #nft #nftcollectors https://t.co/SpElzNYECI"
