,0
0,Jamming out to @SnoopDogg tn. Kutoa bought in 60 fold. https://t.co/7XfhOA5G8E
1,@doopdiwoop @NonFungibleNoah @HOWLERZNFT !AWOOO https://t.co/DRC1zjbH5D
2,"RT @PKudiwal: P2E is the future of NFTs!🔥🤍
I am excited to announce that I will be a featured partner of Theori alongside artists @Bosslogi…"
3,Probably nothing 👀 https://t.co/C7QmL3v7ap
4,#NewNFTProfilePic @chain_runners https://t.co/CESGSAzPJq https://t.co/A2Pd4UQhYR
5,"The first @XCOPYART piece Kutoa has collected, but definitely not the last. Welcome Grifter #456 https://t.co/CDzf52fw6q"
6,.@xmfers is one of the most perfect combinations of projects
7,@TCologni @0xGem @xmfers is one of the most perfect derivatives we've seen
8,#NewNFTProfilePic yeah Kutoa Capital is just a bunch of degen #mfers too ngl https://t.co/BOrCmJ2yLu
9,gm @pablostanley @robotosNFT https://t.co/9cIZ21gWVj
10,Massive congrats to @DrifterShoots!! https://t.co/yehogWYhEu
11,"One more @doodles for good measure. Introducing #2729, our fifth Doodle. https://t.co/5bcjhFa7Kt"
12,"Welcome, our new golden @gossapegirl #6673 https://t.co/ryFTUjbHzQ"
13,We'd like to thank @DrifterShoots for this breathtaking shot taken from the heights of Chicago. https://t.co/DyDGNZ3Cn4
14,"All my @doodles got friends. Please welcome 678, 2987, 4676, and 6568. We're ready for takeoff 🚀👨‍🚀🌌 https://t.co/SIdrKP6fhd"
15,#NewNFTProfilePic NFT by @doodles https://t.co/7M5TkYZDyX
16,".@chain_runners am i doing the hacking thing right?

https://t.co/rsjM2y2UV1 https://t.co/7otow6vMfI"
17,We're !vibing with our new @cryptoadzNFT #2315 &amp; #4059 🐸🐸 https://t.co/dS37KfPiv1
18,RT @VishalLugani: @KutoaCapital @chain_runners Two folks focused on combating global poverty going all in on the democratization (and cool)…
19,#NewProfilePic @chain_runners time to get hacking https://t.co/7SeefXNrBL
20,gm world. https://t.co/rFT8SbdD8P
