,0
0,RT @TheMarjan: #HappyValentinesDay here's the NFT version of my Baiser which went viral multiple times. Collection of @timrix on @SuperRare…
1,"RT @etienecrauss: just wanna leave here my appreciation for @timrix, my first collector, the person who believed in me since the beginning,…"
2,RT @bawbicai: Eclipsed (2020) https://t.co/0CP0jZJB5P
3,RT @lunaikuta: So was this “decades” ago...? @timrix was my first collector when @SuperRare didn’t even have their official handle yet. Im…
4,"RT @skygolpe: Greed Mood (1/1) @SuperRare 
Collab w/ @neurocolor 
Collected by @timrix 

#cryptoart https://t.co/UjelJ4Yuld"
5,@BrantlyMillegan @ethleaderboard collector.eth
6,RT @MrQuandomai: 1/ To celebrate the beginning of the new year I decided to take a leap in time and retrace my path in the world of NFT. Th…
7,RT @TheMarjan: #2021NFT #Countdown 1st Mint &amp; 2nd sale of year was Baisser based on the version I did that went viral in 2018. Sold on @Sup…
8,RT @VanArman: Earlier this year @CozomoMedici acquired one of my Emerging Faces NFTs for 80 ETH. Other owners of this small series include…
9,"RT @mgxs_co: yesterday I completed a year since my first mint! 
I want to thank @benitopagotto for always supporting me and @timrix for bei…"
10,"RT @SuperRare: Space Race #1 voting begins today 🛸 🏁

$RARE holders can vote for the first Spaces who they'd like to see bringing decentral…"
11,"RT @samjstudios: Crazy to think I’ve been on SuperRare for over a year! (and that I fumbled my genesis auction haha)

Glad @timrix picked i…"
12,Thank you. Very cool. New avatar. https://t.co/1EmCMLzouZ
13,"RT @AnthonyAzekwoh: This is amazing, many thanks to @timrix for adding this to the collection!
4 more Deathless remaining and can’t wait to…"
14,"RT @fafaf0f0: They were here before the hype:

@VK_Crypto 
@WhaleShark_Pro 
@artnome 
@etyoung 
@colbornbell 
@ModeratsArt 
@NTmoney 
@j1mm…"
15,"TO THE MOON

Thanks @prrfbeauty 

https://t.co/JhVpQGmpeL https://t.co/mhVplKIGMN"
16,RT @gmunk: I just airdropped a @StampuNFT to a handful of collectors who have supported me this year 🥰 I super appreciate all of you so ver…
17,"If you want to exhibit my #NFT collection, there is no need to ask my opinion. Feel free to exhibit."
18,"RT @obxium: CRYPTO ART BINGO

#art #cryptoart #NFT #obxium
https://t.co/JAsONRlj8n https://t.co/RlwSmdHxZi"
19,@sartoshi_nft https://t.co/Op5tply3au
20,@punk6529 by @robnessofficial https://t.co/MGS4FB3dNK
21,RT @oficinastk: Trivia: this piece was minted just before the winter solstice and has now been updating every month for the past 9 months;…
22,"RT @NoglandG: Conjoined Lovers, 2017 (1/1)

Minted December 4th, 2020

Collected by @timrix on @makersplaceco 🔥🔥

https://t.co/nOLxcsfKl2 h…"
23,"RT @SuperRare: Space Race 1 has officially begun! 🛸 🏁

Want to be the very first Space operator on SuperRare? 

Submit your Space proposals…"
24,It's great to see Manolo's pieces on fire. https://t.co/jhgsBHFK1N
25,https://t.co/y4fUJg8RtY https://t.co/ypQBB4teqs
26,"RT @SuperRare: The first Space Race approaches! 🛸 🏁

Apply to be a $RARE Community Editor and play a crucial role in governance. 

Read mor…"
27,RT @killeracid: Looking at this old fashioned bidding slug fest. Gas on the winning offer was $1.78. Honest work for honest pay. 😅 @artnome…
28,"RT @sp4ce: I'm quite surprised that @prrfbeauty isn't flying already.

For who didn't know, with Proof of Beauty you can tokenize a moment…"
29,"@AndreCronjeTech: try it with any @pplpleasr1 NFT, instant 10x (FUD)

https://t.co/MEUlpscQP6"
30,"does she    2/2    by @pplpleasr1 

https://t.co/mOMnfeDG5o https://t.co/xwoRfXHqYW"
31,"@pplpleasr1 head in the ______    1/7    by @pplpleasr1 

https://t.co/fOJVQJVq4H https://t.co/xmiIXww23z"
32,"@pplpleasr1 ssbu 2020    1/3    by @pplpleasr1 

https://t.co/XtvAhXPXmO https://t.co/df5gCuNpfl"
33,"e t h e r e a l    1/2    by @pplpleasr1 

https://t.co/OwUlNssTwL https://t.co/ymPG6J5cIW"
34,"@pplpleasr1 dawn nostalgia    1/2    by @pplpleasr1 

https://t.co/cj9L2VgHW2 https://t.co/iLMXRdkh5o"
35,"I own six of pppleasr1's pieces. 

cyberia    1/1    by @pplpleasr1 

https://t.co/SMXmALEa4k https://t.co/3s0YQJTKC4"
