,0
0,@ensdomains https://t.co/kOfUWfq8UF
1,@tobib185 https://t.co/V9OG3TYnBc
2,@JimBarrey @BabyShark0x @ens_criptopolis @haydenzadams @Uniswap We can link several tokens on ens UI in the same ens address like 30 for now …
3,@BabyShark0x @JimBarrey @ens_criptopolis @haydenzadams @Uniswap Fees? Just tx gas …
4,@haydenzadams @Uniswap Why do that? We just can use ENS domain and that all …
5,@danielgothits @sohrab https://t.co/WhHerIqjmh
6,@sam_defi Who? …
7,@gweiman_eth https://t.co/WjVwcH69l2
8,My first and new purchase from Snoop Dogg's APE NFT flash sale !!! One hour and they sell all https://t.co/KwOGyzIpxw
9,@gemsei1981 Go to opensea …
10,"@AyewakenThe @nelson_coleman7 @BloomCapital_ @SnoopDogg I buy one, yeah the price now is 2x up on the marketplace"
11,@nelson_coleman7 @AyewakenThe @BloomCapital_ @SnoopDogg ?
12,@Mammie81725382 https://t.co/kX70EOyrvf
13,"@BloomCapital_ @SnoopDogg My opensea transaction is taking years on that ape,how about was yours?"
14,Snoop dog apes! wtf!!! https://t.co/ZULEXiKjBF
15,RT @SnoopDogg: You buy it. You own the rights to it all. Buy the Snoop Dogg beat? Make your own track. 👊🏿👊🏿💫🔥🔥🔥
16,"We all love if MLB.eth does the same thing that Puma.eth did on their official twitter account ...  
@MLB @PUMA ... Yes or No!!! https://t.co/bD8EEphj9P"
17,@hdl_eth https://t.co/bhAhm4z2OI
18,@Phoebe_Vu Massive adoption is near be prepared … https://t.co/RjYws5OqpU
19,@Phoebe_Vu Currently …
20,"$100,000,000.00 usd the first ENS domain expiration day for premium domains … do you see now the potential value? https://t.co/E7Pm86Iuda"
21,@urensfren I this is 100m not 100k 🔥 https://t.co/FiCazQgVvZ
22,@gemsei1981 https://t.co/MhCRAJ9Okv
23,@gemsei1981 20eth
24,@gemsei1981 @jonna_love85 https://t.co/P9TK75SzkO
25,"RT @ensdomains: Hey frens! Could you use a gm? We could too.

True Names Limited is hiring a General Manager to help us build the best tool…"
26,@garypalmerjr https://t.co/7WagAUd9cS
27,@jonna_love85 Remember hillary clinton hotmail hack? … theres your answer
28,@nicksdjohnson @ensdomains @VitalikButerin 2017 … https://t.co/9qBb3BRkTD
29,@DylanMeador My beautiful COLECO!
30,@nicksdjohnson @ensdomains @VitalikButerin Vitalik years ago praised ens team from the very beginning … one of the best eth teams for him … and always told about the fact ens was nft … lets vote for the general manager and you will see!
31,"@nicksdjohnson @ensdomains Im from very beggining nick, people notice of my twitter title … I we ask @VitalikButerin he will agree with me … but i respect your comments"
32,@ensdomains @nicksdjohnson God … its obvious @nicksdjohnson for general manager … why are you seeking?
33,@WordsayT We can a wait a little bit more for the meat sir …
34,@kilz8721 @BoredApeYC Fuckinggreat.eth
35,@CryptoYetist Well … 18 billion search results on google search are not easy to bet for email keyword … web3 or web2 who cares … legacy need to be connected always
36,@LooksRareNFT @ensdomains This ens are the real NFT with real functionality  on eth network …
37,@ARTMAN141 @LooksRareNFT @ensdomains Artchitech is the man of ENS …
38,@LileikisParker Everything that sound legible words are really great … in one year there will be no more words to mint …
39,@EnsSales mlb.eth
40,@clickable_nft Hey but I own mlb.eth! https://t.co/zfakPJjaZ3
41,@clickable_nft https://t.co/T9VHzhfPal
42,"RT @Bymeta1: If u know, u KNOW 🙌😂💎
#ens #ensdomains #cryptopunks 
#BoredApe #bayc #domains $ens https://t.co/b8r1zotS0P"
43,@gweiman_eth https://t.co/NetixeylJw
44,I love Lisa.eth Simpson Mfuckers (mphers) !!! https://t.co/1lEkJaPM3J
45,@seekmine @AyewakenThe .eth is way more fun and great tech …
46,@seekmine @AyewakenThe That one is really good …
47,@TylerKania1 I will use descentralized email … https://t.co/du7iylr3CX
48,"@tobib185 Tell your grandpa sir, and you will find why"
49,@hdl_eth 🔥
50,@wallamolla 🔥
51,@spinketh @coronav08481151 2022 … 40eth
52,@AltcoinGordon 1000 on nfts
53,"600k dai for email.eth 2022
1.2m dai for email.eth 2023
1b dai for email.eth 2024
Take the risk now mfucker NFT gang!"
54,@spinketh @coronav08481151 Use laptop i guess
55,@coronav08481151 @spinketh Haha … ❤️
56,@coronav08481151 Hey i got the real intel.eth …
57,@notskandabhat @razor_network Wheeeeeeen mainnet sir!
58,@0xe_eth I keep saying that … that shi* will go straight to 1500 usd
