,0
0,@so_yummm Grab prices magmamahal rin ata :(
1,"Gas is expensive both in Nfts and in real life 

I’d still choose Nfts over the latter part"
2,RT @sartoshi_nft: nfts https://t.co/ANdyUHGnJE
3,@Crypt0Emma Omg 😳
4,@Crypt0Emma He 7 eth now right? Lol
5,@bastidlunanft I did!
6,My professor thought getting into projects was like a pyramid scheme. I guess those happen to projects that are literally ngmi
7,"RT @PopeyesNFTs: 🎉2x WHITELIST GIVEAWAY W/ @PGodjira GEN 2🎉

Rules:
1. Follow me &amp; @PGodjira 
2. Like &amp; RT
3. Tag 3 friends

This projects…"
8,@thirdeyeclubnft  rose to 5k followers before discord drop. Bullish
9,"RT @OogaVerse: Whats better than a Meka….a Mega Meka

Whats better than a Mega Meka…a Mega Meka Crew!!!

Stage 1.5 introduces Meka Crews. M…"
10,RT @WGMInterfaces: when a passion project no longer feels like a passion project: https://t.co/tBcgljaquX
11,"Went to @boredpunksoc  Nexus Event Last Night

Everybody who went there are GMI 

Had loads of fun getting to know people in the Local Community. 

You guys should follow @LikhaNft  

Met the Team and so far been bullish on the Marketplace!"
12,@bastidlunanft @InvsbleFriends #PHYGITAL  #ANTONYM  I want mine also!
13,@EyeNoahGuyNFT @InvsbleFriends Cap cause I dont think I can rock the beanie 😂
14,@EyeNoahGuyNFT @InvsbleFriends Im so excited omg its gonna be my first nft merch
15,Anybody here got their @InvsbleFriends  merch yet? Im still patiently waiting for mine
16,Im moving bags to Arbitrum
17,@fairypewpew @defi_frens Bullish on the entire eco system 🤣 NFT Timezone screwed up my sleep
18,RT @fairypewpew: one of the most interesting people to talk to about nfts or actually about anything! @Rev_AIO hehe thanks for keeping me c…
19,Arbitrum wins https://t.co/4PvvIlVv0W
20,Still Bullish as ever https://t.co/CG75mICr3B
21,"RT @eddyiskongz: My big concern with NFT market:

- White-lists have destroyed community ecosystems and allowed scam NFT projects to take a…"
22,Got a howlerz. Now will be minting @WeatheReportNFT
23,@FakeVel I love dips
24,"within 24 hours, The market went from all red to all green ✅"
25,And so most of them had a great pump https://t.co/QztdwjTkhm
26,Sorry 😔 https://t.co/TkClG7jeLD
27,Good thing we bought more @mypethooligan at .8 👀
28,RT @degenbetty: did anyone else stop working out completely bec of NFTs? 😅 i’ve been trying for weeeeks now to get myself back into shape
29,@bastidlunanft @Harmony_and_Zen @ammtonym @AntonymNFT Legit a hustler wtf
30,Legend https://t.co/fvxtMSbR3y
31,@PopeyesNFTs Literally my problem
32,@ThegirlinNft 🥲 I be getting head aches when I sleep too much and head aches when I sleep less
33,Anybody have this sleeping sched where you sleep around sunrise and then wake up during sunset? is it just me?
34,@weasleyroland You got this!
35,War is not an option
36,Opensea earns hundreds of millions per day and would often get hosting error when a hype project mints
37,RT @SLNotifyIO: GM
38,@ye69691 🛒 https://t.co/N4S8GsZIcd
39,https://t.co/cpKGflGb7V
40,@fairypewpew While waiting for @DentedFeelsNFT 🤣
41,"Sharing this so other people would be aware to double check if the person they are transacting with is actually the real one. Scammers getting smart these days 

++ Contract Exploiters getting crazy with the mints wth https://t.co/R0C7aDB6dF"
42,"Finally putting some pieces of the puzzle 🧩 

Iykyk"
43,RT @PopeyesNFTs: So dented feels is front running weather report - this is gonna be messy
44,6:07am in the Philippines. My body clock is ngmi
45,@Worldwide_WEB3 love to see a project I minted go to the 🌕
46,@LonelyLegendNFT 👀
47,Okay so how many projects pumped?
48,@jbondwagon 🚀🚀🚀
49,So I hopped on the fomo train for @3landersNFT cause I see them going for more than 5 eth soon
50,"Incredibly bullish on 

1. @CosmiqsNFT 
2. @StarcatchersNFT 
3. @shamanzs 
4. @ClayFriendsNFT 
5. @Imaginary_Ones 

Some on my list 😁 

End of Feb all the way up to March gonna be 🚀🚀🚀"
51,Nft worlds still one of my biggest what ifs😔 minted it with friends when We were new to the space and sold it for .4-.6
52,Posting my projects to mint in the following week
53,Whats happening to Rev as of the moment? Cramming for Midterms. Im ngmi for School
54,"5:39am and I'm still checking out projects. It's hard to decide lately which early project is good, which should be prioritized, etc."
55,I’ll probably make a twitter space sometime to meet more people in the nft space
56,@AswangNFT Nothing but support! 🇵🇭 Would like to get in the movement in the near future ❤️
57,I spend my days off nft by playing mario kart on the switch or valo on pc
58,@AswangNFT Congratulations!
59,"Remember guys, you don’t need to hold all of your nfts that you minted. You gotta be liquid. Hold onto the ones you really feel thats worth it"
60,True. I also underinvested smh https://t.co/GySCLnxVSq
61,@JobNFT__ Invest on bluechips when market is slow. More people will exit for liquidity. The problem is where! But i have my eyes on @EthernalElves
62,What are you guys up to tonight?
63,"Today, Will be flipping some purchases made in my burner. Gotta take some liquidity somehow. 

Still bullish on Play to Earn projects and Games

It takes one to know one"
64,@lem_zero311 @boredpunksoc I love that pfp
65,🍿😁 https://t.co/6bnne4O6b9 https://t.co/t5YQsnTwRC
66,I was asleep the whole day. I didnt know they pumped after public https://t.co/vRgUkreQWO
67,Got recognized for having an azuki as my apple watch face. @AzukiZen gmi
68,"My to do list for today 

1. Check Market
2. Buy in to @CoolmanUniverse 
3. Watch and study @EthernalElves 
4. Grind for wl in proj"
