,0
0,@wokkrr @ShrewdCharlie I think they said they delayed those and let the artist go today
1,@TinyTigerXO @ShrewdCharlie Thanks for clarifying!
2,@ethernaz here’s the babies above since I hear you mentioning in the space
3,"@ShrewdCharlie Upcoming babies, stock photo site verse “hand drawn” https://t.co/1cW14HpVJv"
4,"@ShrewdCharlie Google three eyed woman like she said and yep, 3 of the base model she copied in one search lol https://t.co/h5Ndg2M5vH"
5,@0xDoodlesNFT 👋
6,@farokh @coolcatsnft @RugRadio 0x5FcfcBE1D469611E45Df7B488d467e5E0653c9aA
7,"RT @farokh: 🚨 COOL CATS  ALLOW LIST SPOT GIVEAWAY!!! 🚨

The @CoolCatsNFT team has given us 100 allow list spots to give to people listening…"
8,"@DGT8_ @WeLikeNFTs @NFtSNiPERbOt @JulianKlymochko @TaylorGerring @ohhshiny @Herb_Castillo @_jeffnicholas_ Thanks to nifty tailor, looks good on us DMTs"
9,@WeLikeNFTs @DGT8_ @NFtSNiPERbOt @JulianKlymochko @TaylorGerring @ohhshiny @Herb_Castillo @_jeffnicholas_ https://t.co/qgRpkTuMSE
10,@WeLikeNFTs @JulianKlymochko @anthony_einhorn Could be a little like that but not sure it's on the mind of many. My 3 mutants are core NFT holdings especially with the token coming. I did have a 4th in another wallet I traded for this cool cat as I like what they have planned for 2022 as well and wanted exposure.
11,@Feld4014 @BoredApe9633 @boredape6250 Waiting on the answer here 🧐
12,"@SmileFckrs shows you still follow me btw, should fix itself"
13,@SmileFckrs did you plug it in
14,@suppvalen @meatportmusic @Eurico_RT @boredapebot @JohnKnopfPhotos and @dt_chain
15,"@meatportmusic @Eurico_RT @boredapebot Look further down etherscan, the buyer sent 230 eth on accident when trying to bid on it yesterday, seller sent it back after the negotiated a price. 347 eth sale with 230 in/out netting to 0. Both buyer and seller posted about it"
16,@EVNFT Bitconnect fixes this
17,"@karaholiday17 @BoredApeYC @SappySealsNFT @skvllpvnkz @LazyLionsNFT Yeah! Go in the discord announcements and sign up for the mobile game coming next week! Open for a week with prizes.

https://t.co/G5DPKdgvA3"
18,"@karaholiday17 @BoredApeYC @SappySealsNFT @skvllpvnkz @LazyLionsNFT MAYC going even better, 2002 Honda Accord 1st prize winner for the mutant mobile game next week 🔥😆 https://t.co/dzYafucr8b"
19,@WeLikeNFTs @anthony_einhorn @adidas @BoredApeYC /// option is adidas
20,@WeLikeNFTs @anthony_einhorn @adidas @BoredApeYC https://t.co/IQuvVgbE9p has some too but more Christmas/winter/holiday there
21,@1future Welcome! https://t.co/pD3rpRBDAd
22,"@unclejut @opensea Brutal, floor was closer to 1.2 when the bots found out they could get filled on endless 0.7 WETH offers and resale for 0.9s immediately from people not knowing what was going on"
23,@Doc_Steve_Brule You just commented in less than 5 minutes bud
24,@cryptomorgs @Coinbase_NFT https://t.co/fPI3Wn6Zpv
25,"@nftrancher @opensea @robotosNFT Bots crushing it today with the 0.7 weth offers and immediate flips to 0.9s due to people not knowing the real floor, smh"
26,Wen Coinbase NFT
27,"@RachElise120 Yes, Opensea is froze at the top, a lot of people accepted 0.7 WETH bids and the bots immediately flipped for 0.9+, the floor was as high as 1.1 today"
28,"So many WETH offers being accepted at 0.7 which is way below floor even though Opensea shows 0.57, ouch"
29,Good bit of Robotos listed and immediately sold 30%+ below the actual floor due to Opensea data not updating + big announcement https://t.co/j7bfrV82jf
30,@bubblegumkids_ @opensea 📈 https://t.co/JgRgpkSGS4
31,"RT @jimmyfallon: Thanks for the suggestions, Twitter. Meet Captain Breezy aka @BoredAndBreezy. Stay tuned for updates from the calm ocean w…"
32,"RT @robotosNFT: Ay, ay, ay! The secret is out, botos 🤖✨

@TIME Studios, the Emmy Award®-winning TV studio, is partnering with @pablostanley…"
33,"RT @kevwuzy: Drink the damm M3 serums 🧪 

With regards,
The whole @BoredApeYC 

RT this tweet till the holders use it 😤"
34,RT @jimmyfallon: Name my ape! Drop your suggestions below 👇@BoredApeYC #BAYC #BoredApeYachtClub #NFTs https://t.co/pwFynGy9QJ
35,"RT @mutantapebot_: Mutant #14179 was purchased for 100.0 ETH 
 https://t.co/ns2wHXyQgh"
36,RT @steveaoki: #NewProfilePic Got Bored and Aped In Welcome #8716 to the Aoki Family https://t.co/FfLHlbEqIf
37,"@SeanSemola @BoredApeYC I saw yours last night and was like damn, that's a sick mutant, love the M1 grin but your traits all go together so well. Here's my grin ⬇️ https://t.co/OdaEfyewKS"
38,@BoredApeYC Let's go!
39,"RT @BoredApeYC: BAYC x MAYC Mobile Game Competition - a 10-day member's only event.
Soon.  ☠️🦍⛵️ https://t.co/ggfn7whcIi"
40,"@jlong2356 Nice mutant. Haven’t seen some of these M2 traits before, insane"
