,0
0,@Bennett_Gorman @Widewinfielder @AntonymNFT @Conflcts Shut up “Bennett”
1,"RT @ZenApeNFT: 🔥💸ZenApe x Metabucks Giveaway💸🔥

We are giving away 5 WL spots for @themetabucks

To enter:
1. Follow @ZenApeNFT &amp; @themetab…"
2,@uglysweatersnft @deekaymotion @irag_art @NobrakeBullies @MisterGTA @kylehi1203 @AK_YUH @San_The_Man_
3,"RT @uglysweatersnft: U READY?!! We got 3 EA Spots for LetsWalk R8 from the legendary @deekaymotion 🔥

- hold @uglysweatersnft  
- RT, follo…"
4,RT @themetabucks: You know the drill! Good luck https://t.co/Lucr94yE05
5,"@GREGMIKE These pieces are so clean, any MacBook covers or phone cases?😮‍💨"
6,"@yung_colorado @polarisgabe @takoa__ This dude is a punk, he does have valid pints in the thread but bro. Grown ads man making a thread about it, basically putting pressure on Amm, couple hours before launch. Like what bro? Did you not have time before or did you wanna be a FUDDER literally before? It is for clout."
7,@takoa__ That weak ass dj starting FUD @3LAU
8,@Conflcts OnGod that tweet by @3LAU was DISGUSTING 🤢🤢🤢
9,@Guantabean @3LAU @AntonymNFT @x0rart Man he does have a point being concerned but literally calling them out putting pressure on amm. Had so much time to try and talk to em. He’s messing w our bag 😂
10,"@3LAU @AntonymNFT Aye dude take yo ass to bed, why have this thread before mint😂 had all the time in the world dude you must be bored"
11,@3LAU @AntonymNFT @x0rart @3LAU aye bro idk who you are or what you do but fuck off😭 you had all the time in the world to ask your questions now you trynna be a clout lord starting this shit a couple hours before launch. Are you that BORED? You trynna put pressure on Yet act cool at the end. What dude.
12,@SatoshiRunnerz So fucking fire I bought two off floor
13,"RT @SatoshiRunnerz: Sneak peak of the animated collection 👀

#nosuprises #pixelart https://t.co/x2wngugIch"
14,Along with @AntonymNFT https://t.co/ipHnDHOPKo
15,@SatoshiRunnerz Bullish ain’t even the word https://t.co/iuyYGc4ljW
16,"RT @SatoshiRunnerz: Already #3 on @nansen_ai in just 3 hours. 858 ETH 

The launch is going extremely smooth and minting gas prices are ver…"
17,@Nftbagger 😈Phygital
18,@UglyPeopleNFT @beatsbynav No wayyyy
19,@AltCoinCurious @Kibatsu_Mecha Not sure bro tbh I just know I was in there months ago and snoozed in it
20,"RT @UndeadBlocks: Survivors assemble, 500 RTs for a WL giveaway! 🧟‍♂️🔫"
21,@MAGICUNDBLOCK CANT wait to play
22,"@AltCoinCurious @Kibatsu_Mecha All the KB post I see on my feed are from you😭 bigggg Kibatsu , I feel like I’m late"
23,Antonym mints tomorrow. Get yourself a bottle because we’re lit tonight. Congrats A-List fam 🍾
24,@NobrakeBullies Yo ass built like Kevin mannn😂
25,@MapleSyrup6969 @shikigai_nft @AidenKaczka @OfficialRugGang @Grimmmy_Cuh @Ghostx__23 @NobrakeBullies @notDrCream @TC20NFT @fatpurplehippo1 @ilIests @NFTmajor1 @groovyt_eth @Malicalf_ @B0NES_nft @JUJUNFT1111 @Maienka_ Gonna get rugged NASTY
26,@DavesMetaverse @shikigai_nft @AidenKaczka @OfficialRugGang @Grimmmy_Cuh @Ghostx__23 @NobrakeBullies @notDrCream @TC20NFT @fatpurplehippo1 @ilIests @NFTmajor1 @groovyt_eth @Malicalf_ @MapleSyrup6969 @B0NES_nft @JUJUNFT1111 @Maienka_ 😈 [RG] 🏁
27,@AidenKaczka @shikigai_nft @OfficialRugGang @Grimmmy_Cuh @Ghostx__23 @NobrakeBullies @notDrCream @TC20NFT @fatpurplehippo1 @ilIests @NFTmajor1 @groovyt_eth @Malicalf_ @MapleSyrup6969 @B0NES_nft @JUJUNFT1111 @Maienka_ We were literally built for this https://t.co/DZVsNxBKJK
28,Top 3 projects to get WL rn? Drop your picks and lets get activeeee 😈
29,@NobrakeBullies Noooo😭
30,RT @NobrakeBullies: Need me a Kevin🤣🤣🤣 https://t.co/yXREdtQls8
31,Yooo🔥 https://t.co/gcXUbADJdU
32,@SpatStudio AstroBoy x Snkrcon art vibes😈
33,Honestly this chill Sunday was blessed. Kicked back enjoyed my day before we start a new week. Hoped more projects incorporate this for their community! https://t.co/GstD1QGpz9
34,"RT @themetabucks: Hey everyone, I love all of the positive feedback we’ve received regarding Shut It Down Sunday! Let’s spread awareness by…"
35,@dfans_nft @DiscoverXnft No cap this art pisses me off
36,@MegaParkNFT @KaijuFrenz @NobrakeBullies
37,"RT @MegaParkNFT: ✨MegaPark x KaijuFrenz✨

🦄We are giving away x3 @KaijuFrenz WL Spots

To enter:
1️⃣ Like &amp; RT
2️⃣ Follow @MegaParkNFT + @K…"
38,"RT @Cryptoon_Goonz: File this photo under : 

Things you absolutely love to see ✅"
39,RT @KembaNFT: Goon gang @Cryptoon_Goonz @SeanTat2s https://t.co/k0XDNhr8Ca
40,@MickZomB @UndeadBlocks Honestly want to play so bad. Coming from bo2 zombies
41,RT @jansennn__: 3 months ago I wouldn't have every thought I would be looking at NFTs that are 1/4th of an average persons yearly salary lo…
42,RT @Conflcts: let’s get this shit trending. 🤝
43,"RT @Conflcts: #ANTONYM
03/01"
44,RT @OfficialRugGang: Show @shikigai_nft why they should collab with us📈📈📈
45,@AidenKaczka @OfficialRugGang @shikigai_nft @CryptoKhan333 Stoppppp
46,Two more days. #ANTONYM #AntonymNFT
47,Got that tequilita in me what VC we on 😈
