,0
0,@stefdelev 🙌
1,@okiave @clarityteams we’re upgrading our tech stack to avoid the 503 altogether
2,"@okiave @clarityteams sorry about that! that usually happens when we deploy an update and you’re actively using it. typically once per week at max, and we only ship critical fixes during the day. we ship other updates at night."
3,"@alyssagoldb yes, we are @clarityteams! my DMs are open :)"
4,"@BillSeitz @RobertHaisfield @tomcritchlow @flancian @clarityteams .@creatorcabins is running on clarity and is doing some epic stuff.

our active contributors have more access to our own internal base. we're early in our experimentation here bc we just launched role-based permissions a few weeks ago."
5,"@BillSeitz @RobertHaisfield @tomcritchlow @flancian @clarityteams great question. there isn't a public directory of bases. we would need base owners to opt-into make their base discoverable in order to do that.

are you looking for anything specific?"
6,@Flynnjamm when the first metric they mention is headcount 🚩🚩🚩🚩🚩🚩🚩🚩🚩
7,"@lazervike @ZeughFromCanu appreciate the feedback! we're working hard on it. if there's anything specific that bugs you, would love to hear so we can address it. dm's open 😄"
8,"RT @tom_d_kerwin: A secret of UX is this quote:

“Remember: when people tell you something's wrong or doesn't work for them, they are almos…"
9,"something special is brewing at CCS. i cant wait to participate in Semester II !!

btw, if you applied, don’t forget to check spam. just found mine there 🙃 https://t.co/DawckktKUp"
10,.@creatorcabins is such a vibe and i love it ✨ https://t.co/JIu0oJtgrZ
11,@creatorcabins ❤️🙏
12,@creatorcabins damn yall making me turn on tweet notifications and everything
13,"@packyM your emails are too long
go directly to spam
do not click unsubscribe
do not collect subscription revenue"
14,@iamjasonlevin @Meta cant wait to recreate this pic in the metaverse https://t.co/H43OjWb3gs
15,@FonsMans @figma 🌈
16,"RT @ecodao_: to everyone who collected work from BRUX ORIGINS in the past week...

welcome to ecodao.

tap ""connect wallet,"" and you're in.…"
17,@hexagonxyz @metavatar_app richiebonilla.eth
18,@maikaisogawa 💀
19,that coinbase superbowl ad was brilliant
20,@rafathebuilder data lock-in is the lamest business model ever
21,"hey friends, looks like i'll be in denver 16-19"
22,@divine_economy @sirsuhayb @LATE_FX these are such a trip https://t.co/aOhhUn1j41
