,0
0,@serboynft &amp; mirrors 💫
1,I wonder which song from the bunch will have it’s first bidding war.. 😏🗳 I can feel the 24 hour rush already 😂🤞🏼 https://t.co/4sFVHliPr5
2,RT @JennSHightower: @tarotsings So amazing. You are an inspiration! 😄
3,@JennSHightower 🥺💫 the most honorable thing I can be!! Thank you!
4,but also my wallet is thanking me lol
5,everyone you meet is just another version of yourself and vise versa 🤯
6,@theyoungcrews @tryShowtime I learn something new in this space everyday. I love it.
7,@TCDmuse Once I make some sales n stack up some coins u already know it❤️‍🔥
8,lmao it feels so weird not minting an nft today
9,@creonfts @SnoopDogg Right I swear we would be the best of homies
10,Needed to take the afternoon to recharge and not feel guilty about it 🤞🏼 back to work
11,Hahah I have really funny friends irl too I’m so blessed in both worlds but does anyone else feel like they are living a double life?😂😂😂 I luv it tho
12,@Yung_Spielburg You too?! Makes sense 🔮
13,anyone else feelin mad spiritual upgrades going on today??? feeling exhausted but light and also stepping into my power at the same time lol
14,@songadaymann The man!!! 😭🤞🏼
15,RT @songadaymann: don't sleep on tarot!
16,@theyoungcrews Hahah only in atl
17,RT @Phinestro: @tarotsings Tackle how do you record and tricks on getting out dope music fast 💨
18,@chicbangs I got you 😘😘😘
19,Everyday I’m becoming more in tune with the energy within me and around me
20,@0xandreharrison Ahhhh thank you!!!💫
21,"Starting a YouTube channel about all things music, web 3, tarot, life, etc. 

What topics would you like to see me tackle?! 🔮"
22,My dream is to sell one of my music nfts from the marathon to @SnoopDogg 😭😭😭😭 #goat
23,@jadynviolet Ur a legend
24,RT @yeseniia_f: @tarotsings collateral https://t.co/CNktoFFOEZ
25,@yeseniia_f Yessssss I love that one it hits home 😂
26,@thousandbtc Airdropped someone their first NFT ever for winning a giveaway and then them selling their own NFT to a collector that was in my twitter space 🥺 giving back to the community no matter how big or small is magic
27,@KevinR_SH That sounds like a perf hang 😍
28,If i become a nomad what would u do if I just randomly showed up in ur town and was like hey wanna hang
29,I went to my email to send out a couple follow up emails with some crypto folks I met last night and one of them already hit me up asking to continue the convo 🥺 I’m obsessed w web 3
30,@sanicpanic111 Thank u love 💕
31,@theyoungcrews Hahah ur welcome 😘
32,The marathon may be over but we got 23/28 songs still up for grabs ;) which song is your fav from the month??
33,@Phinestro Just my iTunes library hehe but heyyyy maybeee one day??
34,@bigloveMiha What’d ya eat hehe
35,@tysostoystore Thank you so much!!! There will be plenty more ❤️‍🔥
36,@aksh2810 🤍
37,@DKeyyoda Thank you!!!
38,@Phinestro 🥺❤️‍🔥 it helps my brain HAHA
39,@KevinR_SH Ahhhhh yesss!!! Thank you Kevin ❤️‍🔥
40,@reefloretto Thank u ❤️‍🔥
41,Gm :) March is album mode
42,I’m telling ya there’s magic in giving back to the community every step of the way 💫 https://t.co/qVAShz7wpm
43,@Vajayjay_K Thank you 💪🏼
44,"Gn to the Tarotsings music nft marathon :)

A race to remember ❤️‍🔥 https://t.co/bbT09OWhGw"
45,@_harriscole facts tho
46,Eating some chicken potstickers from Trader Joe’s as a midnight snack
47,"Day 28:
“Laying It Out” https://t.co/KPxY3z7kxY"
48,@jadynviolet JADYN i am forever grateful to know you. you are literally such a gem and i am so excited to grow together!!! lets go!!!
49,RT @jadynviolet: I wanna just say how fucking proud I am of @tarotsings the commitment and talent that is needed in order to achieve someth…
50,RT @Vajayjay_K: OMG I won my first ever NFT! @tarot glad to be a part of your journey and super proud that my first NFT ever that I own is…
51,CONGRATULATIONS @Vajayjay_K FOR WINNING SONG 28 OF THE TAROTSINGS MUSIC NFT MARATHON💫 What a journey it has been! &amp; it is only the beginning. Grateful to be here &lt;3
52,"RT @p3t3rango: ⁦@tarotsings⁩ is crazyyyyy…she wrote, produced, and mix 28 songs in 28 days AND minted all of them ⁦@SongADAO⁩ she’s a BEAST…"
53,❤️‍🔥 https://t.co/G2O4NOQCHE
54,🥺 that makes my heart so happy to hear https://t.co/jK9tAlQoNY
55,@alibianchimusic thank you for the support love!!!! ❤️
56,i made a playlist on itunes of all 28 this month and it equates to exactly an hour hehe
57,got 23 names typed into the generator (; 30 more minutes to enter!!! https://t.co/Ti3TUNae64
58,@Vajayjay_K but what if you win!!!! ill let you know &lt;3 enjoy!
59,@KevinR_SH https://t.co/G2O4NOQCHE
60,GUYS IM SO EXCITED FOR THE TWITTER SPACE IN 45 MIN WHOS COMIN
61,@KevinR_SH itll be more than okay &lt;3
62,@Yung_Spielburg thank you thank you
63,@theyoungcrews hiiiiii &lt;3333
64,@KevinR_SH THANKS KEV
65,Bouncing out song 28 before I go to this blind crypto meet up lmao https://t.co/owRVUqaxIB
66,hahaha im making song 28 rn and its so weird but groovy i hope u luv it &lt;3
67,Give as if you have all the money in the world!
68,@songadaymann Yesss!! #songadoa 💪🏼🤍
69,@mrmarstoday haha as i hit up my weed delivery dude
70,@blairexyz i wish!!! im not :( but im from thousand oaks!!! so next time im in LA area lets meet up!
71,its such a strange phenomenon listening to all the music i made this month... hahah i love music! isnt it cool how its only 2 months into the year?? 2022 gonna be nuts
72,@blairexyz nashville!! hbu?!
73,@blairexyz thank you so much!!! lets make some music together soon &lt;3
74,what kind of vibe we feeling for the last song of the race.....
75,@blairexyz oooo my fav i cant wait!!
76,@harrisonfirst @SoundCloud u are so cool
77,RT @1UniverseMusic: Time is running out! Enter for your chance to win a free music NFT made by @tarotsings 🔥
78,11 hours on the giveaway countdown 💫 have you entered?
79,@dayoadeosun10 He speaks truth
80,@elameentruth THANK U my guy❤️‍🔥🥺
81,@ScottHarrisM @DappUniversity Thank you!!
82,@Vajayjay_K @famous_dyl @jadynviolet and you!!?
83,Gm :) I have some really dope friends in web 3. Always down to make more 🤍
84,RT @Phinestro: @tarotsings https://t.co/5H3mxyp6cL
85,@0xandreharrison thats whats up!!!
86,"RT @0xandreharrison: @tarotsings I don’t always do giveaways. But when I do, it’s for a Tarot track! 😎🤞🏼"
87,@imamandafrances Thank you love!!! 💫
88,@dorculas Thank you so much!!! 🤍
89,@Phinestro Thank you Phinestro!!! Constantly inspired by you 💪🏼
90,RT @Phinestro: @tarotsings Major congrats on last song of the marathon! I’m seriously proud on how long you came through this journey !!! A…
91,i feel like tomorrow is the first day of school lmao web 3 is so fun
92,Set a reminder for my upcoming Space! Going to be drawing the winner of song 28 &amp; going over the entire experience! Come celebrate with me as we finish out the month long race ❤️‍🔥 https://t.co/G2O4NOQCHE
93,@braceish THANK YOU!!! ❤️‍🔥🤞🏼 u the realest
94,@jadynviolet U the og &lt;3
95,@KevinR_SH WOW ur gonna make me cry!! So blessed to connect with someone who grinds just as hard💪🏼
96,@Hurric4n3Ike THANK YOU MY HOMIE!!!!!
97,"RT @KevinR_SH: Yeeew! Let’s get it. Go enter to maybe win. Follow details in below post. All ill say is, @tarotsings is an incredible perso…"
98,@sagradothesound Thank you sm 🥺❤️‍🔥
99,Lol I’m going to a blind crypto meet up in Nashville tomorrow night 🤓
